marker_number	male_position	female_position
5189	45.455	45.455
5190	45.455	45.455
5191	45.455	45.455
5192	45.455	45.455
5193	45.455	45.455
5194	45.455	45.455
5198	45.455	45.455
5199	45.455	45.455
5200	45.455	45.455
5240	45.455	45.455
5241	45.455	45.455
5242	45.455	45.455
5243	45.455	45.455
5244	45.455	45.455
5250	45.455	45.455
5251	45.455	45.455
5252	45.455	45.455
5253	45.455	45.455
5254	45.455	45.455
5255	45.455	45.455
5256	45.455	45.455
5257	45.455	45.455
5258	45.455	45.455
5259	45.455	45.455
5260	45.455	45.455
5261	45.455	45.455
5262	45.455	45.455
5264	45.455	45.455
5265	45.455	45.455
5266	45.455	45.455
5267	45.455	45.455
5268	45.455	45.455
5269	45.455	45.455
5270	45.455	45.455
5271	45.455	45.455
5272	45.455	45.455
5273	45.455	45.455
5274	45.455	45.455
5275	45.455	45.455
5276	45.455	45.455
5277	45.455	45.455
5278	45.455	45.455
5279	45.455	45.455
5281	45.455	45.455
5282	45.455	45.455
5283	45.455	45.455
5284	45.455	45.455
5285	45.455	45.455
5286	45.455	45.455
5287	45.739	45.739
5288	45.739	45.739
5289	45.739	45.739
5290	45.739	45.739
5291	45.739	45.739
5292	45.739	45.739
5293	45.739	45.739
5294	45.739	45.739
5295	45.739	45.739
5296	45.739	45.739
5297	45.739	45.739
5298	45.739	45.739
5299	45.739	45.739
5305	45.739	45.739
5306	45.739	45.739
5307	45.739	45.739
5308	45.739	45.739
5309	45.739	45.739
5310	46.023	46.023
5311	46.023	46.023
5313	46.023	46.023
5322	46.023	46.023
5328	46.023	46.023
5329	46.023	46.023
5330	46.023	46.023
5331	46.023	46.023
5332	46.023	46.023
5333	46.023	46.023
5334	46.023	46.023
5335	46.023	46.023
5336	46.023	46.023
5337	46.023	46.023
5338	46.023	46.023
5339	46.023	46.023
5340	46.023	46.023
5341	46.023	46.023
5342	46.023	46.023
5343	46.023	46.023
5344	46.023	46.023
5348	46.023	46.023
5349	46.023	46.023
5350	46.023	46.023
5351	46.023	46.023
5352	46.023	46.023
5353	46.023	46.023
5354	46.023	46.023
5355	46.023	46.023
5358	46.023	46.023
5359	46.023	46.023
5365	46.023	46.023
5366	46.023	46.023
5368	46.023	46.023
5369	46.023	46.023
5372	46.023	46.023
5373	46.023	46.023
5381	46.023	46.023
5383	46.023	46.023
5384	46.023	46.023
5385	46.023	46.023
5386	46.023	46.023
5389	46.023	46.023
5390	46.023	46.023
5391	46.023	46.023
5392	46.023	46.023
5393	46.023	46.023
5394	46.023	46.023
5395	46.023	46.023
5396	46.023	46.023
5454	46.023	46.023
5455	46.023	46.023
5456	46.023	46.023
5457	46.023	46.023
5458	46.023	46.023
5459	46.023	46.023
5460	46.023	46.023
5462	46.023	46.023
5464	46.023	46.023
5465	46.023	46.023
5466	46.023	46.023
5467	46.023	46.023
5468	46.023	46.023
5470	46.023	46.023
5471	46.023	46.023
5472	46.023	46.023
5473	46.023	46.023
5474	46.023	46.023
5477	46.023	46.023
5493	46.023	46.023
5494	46.023	46.023
5498	46.023	46.023
5501	46.023	46.023
5507	46.023	46.023
5508	46.023	46.023
5509	46.023	46.023
5510	46.023	46.023
5511	46.023	46.023
5512	46.023	46.023
5513	46.023	46.023
5514	46.023	46.023
5515	46.023	46.023
5516	46.023	46.023
5517	46.023	46.023
5518	46.023	46.023
5519	46.023	46.023
5523	46.023	46.023
5524	46.023	46.023
5525	46.023	46.023
5526	46.023	46.023
5527	46.023	46.023
5528	46.023	46.023
5529	46.023	46.023
5530	46.023	46.023
5531	46.023	46.023
5532	46.023	46.023
5564	46.023	46.023
5565	46.023	46.023
5566	46.023	46.023
5567	46.023	46.023
5568	46.023	46.023
5578	46.307	46.307
5579	46.307	46.307
5580	46.307	46.307
5581	46.307	46.307
5582	46.307	46.307
5583	46.307	46.307
5584	46.307	46.307
5587	46.307	46.307
5588	46.307	46.307
5589	46.307	46.307
5590	46.307	46.307
5591	46.307	46.307
5592	46.307	46.307
5593	46.307	46.307
5594	46.307	46.307
5595	46.307	46.307
5596	46.307	46.307
5597	46.307	46.307
5598	46.307	46.307
5599	46.307	46.307
5600	46.307	46.307
5601	46.307	46.307
5602	46.307	46.307
5603	46.307	46.307
5604	46.307	46.307
5605	46.307	46.307
5606	46.307	46.307
5607	46.307	46.307
5608	46.307	46.307
5609	46.307	46.307
5610	46.307	46.307
5611	46.307	46.307
5612	46.307	46.307
5613	46.307	46.307
5614	46.307	46.307
5615	46.307	46.307
5622	46.307	46.307
5624	46.307	46.307
5625	46.307	46.307
5626	46.307	46.307
5627	46.307	46.307
5628	46.307	46.307
5629	46.307	46.307
5631	46.307	46.307
5651	46.307	46.307
5652	46.307	46.307
5653	46.307	46.307
5654	46.307	46.307
5657	46.307	46.307
5658	46.307	46.307
5659	46.307	46.307
5660	46.307	46.307
5661	46.307	46.307
5662	46.307	46.307
5663	46.307	46.307
5664	46.307	46.307
5670	46.307	46.307
5671	46.307	46.307
5672	46.307	46.307
5673	46.307	46.307
5687	46.307	46.307
5690	46.307	46.307
5691	46.307	46.307
5692	46.307	46.307
5693	46.307	46.307
5694	46.307	46.307
5695	46.307	46.307
5699	46.307	46.307
5701	46.307	46.307
5716	46.591	46.591
5717	46.591	46.591
5718	46.591	46.591
5719	46.591	46.591
5751	46.591	46.591
5810	46.591	46.591
5812	46.591	46.591
5813	46.591	46.591
5814	46.591	46.591
5815	46.591	46.591
5816	46.875	46.875
5818	46.875	46.875
5819	46.875	46.875
5820	46.875	46.875
5821	46.875	46.875
5822	46.875	46.875
5823	46.875	46.875
5824	46.875	46.875
5825	46.875	46.875
5826	46.875	46.875
5827	46.875	46.875
5831	46.875	46.875
5832	46.875	46.875
5833	46.875	46.875
5834	46.875	46.875
5835	46.875	46.875
5836	46.875	46.875
5837	46.875	46.875
5841	46.875	46.875
5842	46.875	46.875
5843	46.875	46.875
5844	46.875	46.875
5845	46.875	46.875
5846	46.875	46.875
5847	46.875	46.875
5848	46.875	46.875
5849	46.875	46.875
5850	46.875	46.875
5851	46.875	46.875
5852	46.875	46.875
5853	46.875	46.875
5854	46.875	46.875
5855	46.875	46.875
5856	46.875	46.875
5857	46.875	46.875
5858	46.875	46.875
5859	46.875	46.875
5860	46.875	46.875
5861	46.875	46.875
5862	46.875	46.875
5863	46.875	46.875
5864	46.875	46.875
5865	46.875	46.875
5866	46.875	46.875
5867	46.875	46.875
5869	46.875	46.875
5870	46.875	46.875
5871	46.875	46.875
5888	46.875	46.875
5889	46.875	46.875
5890	46.875	46.875
5891	46.875	46.875
5892	46.875	46.875
5893	46.875	46.875
5894	46.875	46.875
5895	46.875	46.875
5896	46.875	46.875
5897	46.875	46.875
5898	46.875	46.875
5899	46.875	46.875
5900	46.875	46.875
5901	46.875	46.875
5902	46.875	46.875
5903	46.875	46.875
5906	46.875	46.875
5917	46.875	46.875
5918	46.875	46.875
5926	46.875	46.875
5927	46.875	46.875
5928	46.875	46.875
5934	46.875	46.875
5943	46.875	46.875
5944	46.875	46.875
5948	46.875	46.875
5949	46.875	46.875
5951	46.875	46.875
5958	46.875	46.875
5959	46.875	46.875
5961	46.875	46.875
5962	46.875	46.875
5963	46.875	46.875
5964	46.875	46.875
5965	46.875	46.875
5966	46.875	46.875
5967	46.875	46.875
5968	46.875	46.875
5970	46.875	46.875
5971	46.875	46.875
5972	46.875	46.875
5973	46.875	46.875
5992	46.875	46.875
6004	46.875	46.875
6005	46.875	46.875
6006	46.875	46.875
6007	46.875	46.875
6016	46.875	46.875
6024	46.875	46.875
6032	46.875	46.875
6033	46.875	46.875
6039	46.875	46.875
6040	46.875	46.875
6041	46.875	46.875
6042	46.875	46.875
6046	46.875	46.875
6053	46.875	46.875
6054	46.875	46.875
6055	46.875	46.875
6056	46.875	46.875
6058	46.875	46.875
6059	46.875	46.875
6060	46.875	46.875
6061	46.875	46.875
6062	46.875	46.875
6065	46.875	46.875
6066	46.875	46.875
6068	46.875	46.875
6069	46.875	46.875
6070	46.875	46.875
6071	46.875	46.875
6072	46.875	46.875
6073	46.875	46.875
6074	46.875	46.875
6075	46.875	46.875
6076	46.875	46.875
6077	46.875	46.875
6078	46.875	46.875
6079	46.875	46.875
6087	47.159	47.159
6121	47.159	47.159
6123	47.159	47.159
6126	47.159	47.159
6127	47.159	47.159
6128	47.159	47.159
6130	47.159	47.159
6131	47.159	47.159
6141	47.159	47.159
6142	47.159	47.159
6143	47.159	47.159
6147	47.159	47.159
6148	47.159	47.159
6221	47.159	47.159
6232	47.159	47.159
6233	47.159	47.159
6234	47.159	47.159
6236	47.159	47.159
6237	47.159	47.159
6238	47.159	47.159
6248	47.159	47.159
6250	47.159	47.159
6265	47.159	47.159
6288	47.159	47.159
6332	47.727	47.727
6333	47.727	47.727
6334	47.727	47.727
6337	47.727	47.727
6338	47.727	47.727
6339	47.727	47.727
6340	47.727	47.727
6341	47.727	47.727
6342	47.727	47.727
6343	47.727	47.727
6349	47.727	47.727
6350	47.727	47.727
6351	47.727	47.727
6363	47.727	47.727
6364	47.727	47.727
6365	47.727	47.727
6366	47.727	47.727
6367	47.727	47.727
6368	47.727	47.727
6369	47.727	47.727
6370	47.727	47.727
6372	47.727	47.727
6373	47.727	47.727
6374	47.727	47.727
6375	47.727	47.727
6376	47.727	47.727
6377	47.727	47.727
6378	47.727	47.727
6379	47.727	47.727
6380	47.727	47.727
6381	47.727	47.727
6382	47.727	47.727
6383	47.727	47.727
6384	47.727	47.727
6385	47.727	47.727
6386	47.727	47.727
6387	47.727	47.727
6388	47.727	47.727
6389	47.727	47.727
6390	47.727	47.727
6391	47.727	47.727
6392	47.727	47.727
6393	47.727	47.727
6395	47.727	47.727
6396	47.727	47.727
6397	47.727	47.727
6398	47.727	47.727
6399	47.727	47.727
6400	47.727	47.727
6401	47.727	47.727
6405	47.727	47.727
6406	47.727	47.727
6407	47.727	47.727
6413	47.727	47.727
6414	47.727	47.727
6415	47.727	47.727
6416	47.727	47.727
6417	47.727	47.727
6418	47.727	47.727
6419	47.727	47.727
6421	47.727	47.727
6422	47.727	47.727
6423	47.727	47.727
6424	47.727	47.727
6511	47.727	47.727
6512	47.727	47.727
6513	47.727	47.727
6514	47.727	47.727
6515	47.727	47.727
6520	47.727	47.727
6521	47.727	47.727
6523	47.727	47.727
6524	47.727	47.727
6525	47.727	47.727
6526	47.727	47.727
6527	47.727	47.727
6541	47.727	47.727
6542	47.727	47.727
6543	47.727	47.727
6544	47.727	47.727
6545	47.727	47.727
6546	47.727	47.727
6547	47.727	47.727
6548	47.727	47.727
6555	47.727	47.727
6556	47.727	47.727
6557	47.727	47.727
6558	47.727	47.727
6577	47.727	47.727
6579	47.727	47.727
6593	47.727	47.727
6594	47.727	47.727
6595	47.727	47.727
6596	47.727	47.727
6597	47.727	47.727
6684	47.727	47.727
6685	47.727	47.727
6687	47.727	47.727
6688	47.727	47.727
6755	47.727	47.727
6760	47.727	47.727
6781	47.727	47.727
6782	47.727	47.727
6786	47.727	47.727
6787	47.727	47.727
6788	47.727	47.727
6789	47.727	47.727
6790	47.727	47.727
6792	47.727	47.727
6793	47.727	47.727
6796	47.727	47.727
6798	47.727	47.727
6799	47.727	47.727
6800	47.727	47.727
6801	47.727	47.727
6802	47.727	47.727
6805	47.727	47.727
6808	47.727	47.727
6809	47.727	47.727
6810	47.727	47.727
6811	47.727	47.727
6812	47.727	47.727
6813	47.727	47.727
6817	47.727	47.727
6818	47.727	47.727
6819	47.727	47.727
6820	47.727	47.727
6850	47.727	47.727
6851	47.727	47.727
6852	47.727	47.727
6853	47.727	47.727
6854	47.727	47.727
6855	47.727	47.727
6856	47.727	47.727
6857	47.727	47.727
6858	47.727	47.727
6859	47.727	47.727
6884	47.727	47.727
6885	47.727	47.727
6886	47.727	47.727
6888	47.727	47.727
6889	47.727	47.727
6890	47.727	47.727
6891	47.727	47.727
6892	47.727	47.727
6894	48.011	48.011
6896	48.011	48.011
6897	48.011	48.011
6898	48.011	48.011
6899	48.011	48.011
6900	48.011	48.011
6901	48.011	48.011
6902	48.011	48.011
6903	48.011	48.011
6904	48.011	48.011
6905	48.011	48.011
6906	48.011	48.011
6907	48.011	48.011
6908	48.011	48.011
6909	48.580	48.580
6910	48.580	48.580
6911	48.580	48.580
6912	48.580	48.580
6913	48.580	48.580
6914	48.580	48.580
6915	48.580	48.580
6916	48.580	48.580
6917	48.580	48.580
6918	48.580	48.580
6919	48.580	48.580
6920	48.580	48.580
6921	48.580	48.580
6922	48.580	48.580
6923	48.580	48.580
6924	48.580	48.580
6925	48.580	48.580
6927	48.580	48.580
6929	48.580	48.580
6930	48.580	48.580
6931	48.580	48.580
6932	48.580	48.580
6933	48.580	48.580
6940	48.580	48.580
6941	48.580	48.580
6943	48.580	48.580
6944	48.580	48.580
6945	48.580	48.580
6946	48.580	48.580
6947	48.580	48.580
6948	48.580	48.580
6949	48.580	48.580
6985	48.580	48.580
7002	48.580	48.580
7003	48.580	48.580
7004	48.580	48.580
7005	48.580	48.580
7006	48.580	48.580
7007	48.580	48.580
7033	48.580	48.580
7034	48.580	48.580
7035	48.580	48.580
7044	48.580	48.580
7045	48.580	48.580
7048	48.580	48.580
7049	48.580	48.580
7050	48.580	48.580
7051	48.580	48.580
7052	48.580	48.580
7056	48.580	48.580
7093	48.580	48.580
7139	48.580	48.580
7140	48.580	48.580
7141	48.580	48.580
7142	48.580	48.580
7143	48.580	48.580
7144	48.580	48.580
7145	48.580	48.580
7146	48.580	48.580
7158	48.580	48.580
7159	48.580	48.580
7160	48.580	48.580
7161	48.580	48.580
7162	48.580	48.580
7171	48.580	48.580
7182	48.580	48.580
7185	48.864	48.864
7186	48.864	48.864
7187	48.864	48.864
7188	48.864	48.864
7189	48.864	48.864
7190	48.864	48.864
7191	48.864	48.864
7192	48.864	48.864
7193	48.864	48.864
7194	48.864	48.864
7195	48.864	48.864
7196	48.864	48.864
7197	48.864	48.864
7198	48.864	48.864
7199	48.864	48.864
7200	48.864	48.864
7201	48.864	48.864
7202	48.864	48.864
7203	48.864	48.864
7216	48.864	48.864
7217	48.864	48.864
7220	48.864	48.864
7221	48.864	48.864
7222	48.864	48.864
7223	48.864	48.864
7224	48.864	48.864
7225	48.864	48.864
7226	48.864	48.864
7227	48.864	48.864
7228	48.864	48.864
7229	48.864	48.864
7234	48.864	48.864
7235	48.864	48.864
7236	48.864	48.864
7240	48.864	48.864
7243	48.864	48.864
7244	48.864	48.864
7245	48.864	48.864
7246	48.864	48.864
7247	48.864	48.864
7248	48.864	48.864
7249	48.864	48.864
7250	48.864	48.864
7251	48.864	48.864
7252	48.864	48.864
7253	48.864	48.864
7254	49.148	49.148
7255	49.148	49.148
7256	49.148	49.148
7257	49.148	49.148
7258	49.148	49.148
7259	49.148	49.148
7260	49.148	49.148
7261	49.148	49.148
7262	49.148	49.148
7263	49.148	49.148
7264	49.148	49.148
7265	49.148	49.148
7266	49.148	49.148
7267	49.148	49.148
7268	49.148	49.148
7271	49.148	49.148
7272	49.148	49.148
7273	49.148	49.148
7274	49.148	49.148
7275	49.148	49.148
7276	49.148	49.148
7277	49.148	49.148
7278	49.148	49.148
7293	49.148	49.148
7294	49.148	49.148
7295	49.148	49.148
7296	49.148	49.148
7297	49.148	49.148
7321	49.148	49.148
7334	49.148	49.148
7339	49.148	49.148
7340	49.148	49.148
7341	49.148	49.148
7343	49.148	49.148
7344	49.148	49.148
7347	49.148	49.148
7348	49.148	49.148
7365	49.148	49.148
7366	49.148	49.148
7367	49.148	49.148
7368	49.148	49.148
7369	49.148	49.148
7370	49.148	49.148
7371	49.148	49.148
7372	49.148	49.148
7373	49.148	49.148
7374	49.148	49.148
7375	49.148	49.148
7376	49.148	49.148
7377	49.148	49.148
7378	49.148	49.148
7379	49.148	49.148
7380	49.148	49.148
7381	49.148	49.148
7382	49.148	49.148
7383	49.148	49.148
7384	49.148	49.148
7385	49.148	49.148
7386	49.148	49.148
7387	49.148	49.148
7388	49.148	49.148
7389	49.148	49.148
7392	49.148	49.148
7393	49.148	49.148
7405	51.136	51.136
7406	51.136	51.136
7410	51.136	51.136
7413	51.136	51.136
7414	51.136	51.136
7415	51.136	51.136
7416	51.136	51.136
7417	51.136	51.136
7418	51.136	51.136
7428	51.136	51.136
7429	51.136	51.136
7430	51.136	51.136
7431	51.136	51.136
7432	51.136	51.136
7433	51.136	51.136
7434	51.136	51.136
7435	51.136	51.136
7436	51.136	51.136
7437	51.705	51.705
7438	51.705	51.705
7439	51.705	51.705
7440	51.705	51.705
7441	51.705	51.705
7449	51.705	51.705
7451	51.705	51.705
7452	51.705	51.705
7458	51.705	51.705
7459	51.705	51.705
7460	51.705	51.705
7461	51.705	51.705
7462	51.705	51.705
7463	51.705	51.705
7464	51.705	51.705
7465	51.705	51.705
7466	51.705	51.705
7467	51.705	51.705
7468	51.705	51.705
7469	51.705	51.705
7470	51.705	51.705
7471	51.705	51.705
7472	51.705	51.705
7473	51.705	51.705
7474	51.989	51.989
7475	51.989	51.989
7476	51.989	51.989
7478	51.989	51.989
7480	51.989	51.989
7481	51.989	51.989
7482	51.989	51.989
7483	51.989	51.989
7484	51.989	51.989
7485	51.989	51.989
7486	51.989	51.989
7487	51.989	51.989
7488	51.989	51.989
7489	51.989	51.989
7490	51.989	51.989
7497	51.989	51.989
7500	51.989	51.989
7501	51.989	51.989
7502	51.989	51.989
7503	51.989	51.989
7504	51.989	51.989
7505	51.989	51.989
7506	51.989	51.989
7507	51.989	51.989
7508	51.989	51.989
7509	51.989	51.989
7510	51.989	51.989
7511	51.989	51.989
7512	51.989	51.989
7513	51.989	51.989
7514	51.989	51.989
7515	51.989	51.989
7516	51.989	51.989
7517	51.989	51.989
7518	51.989	51.989
7519	51.989	51.989
7523	51.989	51.989
7530	51.989	51.989
7532	51.989	51.989
7533	51.989	51.989
7534	51.989	51.989
7535	51.989	51.989
7537	51.989	51.989
7538	51.989	51.989
7539	51.989	51.989
7541	51.989	51.989
7542	51.989	51.989
7543	51.989	51.989
7544	51.989	51.989
7545	51.989	51.989
7547	51.989	51.989
7548	51.989	51.989
7549	51.989	51.989
7550	51.989	51.989
7551	51.989	51.989
7552	51.989	51.989
7553	51.989	51.989
7554	51.989	51.989
7555	51.989	51.989
7556	51.989	51.989
7557	51.989	51.989
7558	51.989	51.989
7559	51.989	51.989
7560	51.989	51.989
7561	51.989	51.989
7562	51.989	51.989
7563	51.989	51.989
7564	51.989	51.989
7565	51.989	51.989
7567	51.989	51.989
7568	51.989	51.989
7569	51.989	51.989
7571	51.989	51.989
7573	51.989	51.989
7574	51.989	51.989
7575	51.989	51.989
7577	51.989	51.989
7578	51.989	51.989
7579	51.989	51.989
7580	51.989	51.989
7581	51.989	51.989
7584	51.989	51.989
7585	51.989	51.989
7586	51.989	51.989
7587	51.989	51.989
7588	51.989	51.989
7596	51.989	51.989
7598	51.989	51.989
7599	51.989	51.989
7600	51.989	51.989
7601	51.989	51.989
7602	51.989	51.989
7603	51.989	51.989
7605	51.989	51.989
7615	51.989	51.989
7617	51.989	51.989
7619	51.989	51.989
7620	51.989	51.989
7622	51.989	51.989
7624	51.989	51.989
7626	51.989	51.989
7629	51.989	51.989
7630	51.989	51.989
7635	51.989	51.989
7636	51.989	51.989
7637	51.989	51.989
7638	51.989	51.989
7649	51.989	51.989
7654	51.989	51.989
7655	51.989	51.989
7656	51.989	51.989
7657	51.989	51.989
7658	51.989	51.989
7659	51.989	51.989
7660	51.989	51.989
7661	51.989	51.989
7663	51.989	51.989
7665	51.989	51.989
7668	51.989	51.989
7669	51.989	51.989
7674	51.989	51.989
7675	51.989	51.989
7676	51.989	51.989
7677	51.989	51.989
7678	51.989	51.989
7679	51.989	51.989
7680	51.989	51.989
7683	51.989	51.989
7685	51.989	51.989
7686	51.989	51.989
7688	51.989	51.989
7689	51.989	51.989
7690	51.989	51.989
7691	51.989	51.989
7692	51.989	51.989
7693	51.989	51.989
7695	51.989	51.989
7696	51.989	51.989
7697	51.989	51.989
7698	51.989	51.989
7699	51.989	51.989
7700	51.989	51.989
7701	52.273	52.273
7702	52.273	52.273
7704	52.273	52.273
7705	52.273	52.273
7706	52.273	52.273
7707	52.273	52.273
7708	52.273	52.273
7709	52.273	52.273
7710	52.273	52.273
7711	52.273	52.273
7712	52.273	52.273
7743	52.273	52.273
7744	52.273	52.273
7745	52.273	52.273
7746	52.273	52.273
7747	52.273	52.273
7749	52.273	52.273
7750	52.273	52.273
7751	52.273	52.273
7752	52.273	52.273
7753	52.273	52.273
7754	52.273	52.273
7755	52.273	52.273
7756	52.273	52.273
7757	52.273	52.273
7758	52.273	52.273
7759	52.273	52.273
7768	52.273	52.273
7772	52.273	52.273
7773	52.273	52.273
7774	52.273	52.273
7775	52.273	52.273
7776	52.273	52.273
7777	52.273	52.273
7778	52.273	52.273
7779	52.273	52.273
7780	52.273	52.273
7781	52.273	52.273
7782	52.273	52.273
7783	52.273	52.273
7784	52.273	52.273
7786	52.273	52.273
7787	52.273	52.273
7788	52.273	52.273
7789	52.273	52.273
7791	52.273	52.273
7792	52.557	52.557
7793	52.557	52.557
7794	52.557	52.557
7795	52.557	52.557
7796	52.557	52.557
7797	52.557	52.557
7798	52.557	52.557
7799	52.557	52.557
7800	52.557	52.557
7801	52.557	52.557
7802	52.557	52.557
7803	52.557	52.557
7804	52.557	52.557
7805	52.557	52.557
7806	52.557	52.557
7807	52.557	52.557
7808	52.557	52.557
7809	52.557	52.557
7810	52.557	52.557
7811	52.557	52.557
7812	52.557	52.557
7813	52.557	52.557
7814	52.557	52.557
7815	52.557	52.557
7816	52.557	52.557
7817	52.557	52.557
7818	52.557	52.557
7819	52.557	52.557
7820	52.557	52.557
7821	52.557	52.557
7822	52.557	52.557
7823	52.557	52.557
7824	52.557	52.557
7825	52.557	52.557
7826	52.557	52.557
7827	52.557	52.557
7829	52.557	52.557
7830	52.557	52.557
7831	52.557	52.557
7832	52.557	52.557
7833	52.557	52.557
7834	52.557	52.557
7835	52.557	52.557
7836	52.557	52.557
7837	52.557	52.557
7838	52.557	52.557
7839	52.557	52.557
7840	52.557	52.557
7841	52.557	52.557
7842	52.557	52.557
7843	52.557	52.557
7844	52.557	52.557
7846	52.557	52.557
7848	52.557	52.557
7849	52.557	52.557
7850	52.557	52.557
7851	52.557	52.557
7852	52.557	52.557
7853	52.557	52.557
7854	52.557	52.557
7873	52.557	52.557
7874	52.557	52.557
7875	52.557	52.557
7876	52.557	52.557
7877	52.557	52.557
7878	52.557	52.557
7879	52.557	52.557
7880	52.557	52.557
7881	52.557	52.557
7891	52.557	52.557
7894	52.557	52.557
7907	52.557	52.557
7908	52.557	52.557
7909	52.557	52.557
7910	52.557	52.557
7911	52.557	52.557
7912	52.557	52.557
7913	52.557	52.557
7914	52.557	52.557
7915	52.557	52.557
7917	52.557	52.557
7918	52.557	52.557
7919	52.557	52.557
7920	52.557	52.557
7921	52.557	52.557
7922	52.557	52.557
7923	52.557	52.557
7924	52.557	52.557
7925	52.557	52.557
7926	52.557	52.557
7927	52.557	52.557
7928	52.557	52.557
7929	52.557	52.557
7930	52.557	52.557
7931	52.557	52.557
7932	52.557	52.557
7933	52.557	52.557
7934	52.557	52.557
7944	52.557	52.557
7945	52.557	52.557
7946	52.557	52.557
7947	52.557	52.557
7948	52.557	52.557
7950	52.557	52.557
7952	52.557	52.557
7954	52.557	52.557
7956	52.557	52.557
7957	52.557	52.557
7959	52.557	52.557
7965	52.557	52.557
7966	52.557	52.557
7967	52.557	52.557
7968	52.557	52.557
7969	52.557	52.557
7970	52.557	52.557
7971	52.557	52.557
7972	52.557	52.557
7973	52.557	52.557
7974	52.557	52.557
7975	52.557	52.557
7976	52.557	52.557
7979	52.557	52.557
7980	52.557	52.557
7981	52.557	52.557
7982	52.557	52.557
7983	52.557	52.557
7984	52.557	52.557
7986	52.557	52.557
7987	52.557	52.557
7988	52.557	52.557
7989	52.557	52.557
7990	52.557	52.557
7991	52.557	52.557
7992	52.557	52.557
8007	52.557	52.557
8008	52.557	52.557
8009	52.557	52.557
8029	52.557	52.557
8035	52.557	52.557
8038	52.557	52.557
8040	52.557	52.557
8041	52.557	52.557
8064	52.557	52.557
8065	52.557	52.557
8067	52.557	52.557
8069	52.557	52.557
8074	52.557	52.557
8075	52.557	52.557
8076	52.557	52.557
8081	52.557	52.557
8082	52.557	52.557
8083	52.557	52.557
8084	52.557	52.557
8085	52.557	52.557
8086	52.557	52.557
8087	52.557	52.557
8088	52.557	52.557
8089	52.557	52.557
8107	52.557	52.557
8108	52.557	52.557
8109	52.557	52.557
8110	52.557	52.557
8111	52.557	52.557
8112	52.557	52.557
8113	52.557	52.557
8114	52.557	52.557
8115	52.557	52.557
8116	52.557	52.557
8132	52.557	52.557
8133	52.557	52.557
8134	52.557	52.557
8135	52.557	52.557
8136	52.557	52.557
8137	52.557	52.557
8138	52.557	52.557
8139	52.557	52.557
8140	52.557	52.557
8147	52.557	52.557
8148	52.557	52.557
8152	52.557	52.557
8153	52.557	52.557
8154	52.557	52.557
8155	52.557	52.557
8173	52.557	52.557
8174	52.557	52.557
8176	52.557	52.557
8177	52.557	52.557
8178	52.557	52.557
8179	52.557	52.557
8222	52.557	52.557
8223	52.557	52.557
8224	52.557	52.557
8225	52.557	52.557
8227	52.557	52.557
8228	52.557	52.557
8229	52.557	52.557
8230	52.557	52.557
8231	52.557	52.557
8232	52.557	52.557
8233	52.557	52.557
8234	52.557	52.557
8235	52.557	52.557
8236	52.557	52.557
8251	52.557	52.557
8252	52.557	52.557
8253	52.557	52.557
8254	52.557	52.557
8255	52.557	52.557
8256	52.557	52.557
8257	52.557	52.557
8268	52.557	52.557
8269	52.557	52.557
8270	52.557	52.557
8271	52.557	52.557
8272	52.557	52.557
8273	52.557	52.557
8274	52.557	52.557
8275	52.557	52.557
8276	52.557	52.557
8277	52.557	52.557
8278	52.557	52.557
8279	52.557	52.557
8280	52.557	52.557
8281	52.557	52.557
8282	52.557	52.557
8283	52.557	52.557
8284	52.557	52.557
8285	52.557	52.557
8286	52.557	52.557
8288	52.557	52.557
8289	52.557	52.557
8290	52.557	52.557
8291	52.557	52.557
8292	52.557	52.557
8293	52.557	52.557
8294	52.557	52.557
8295	52.557	52.557
8296	52.557	52.557
8297	52.557	52.557
8298	52.557	52.557
8299	52.557	52.557
8300	52.557	52.557
8301	52.557	52.557
8302	52.557	52.557
8303	52.557	52.557
8304	52.557	52.557
8305	52.557	52.557
8306	52.557	52.557
8307	52.557	52.557
8308	52.557	52.557
8309	52.557	52.557
8310	52.557	52.557
8311	52.557	52.557
8312	52.557	52.557
8313	52.557	52.557
8314	52.557	52.557
8315	52.557	52.557
8331	52.557	52.557
8332	52.557	52.557
8333	52.557	52.557
8348	52.557	52.557
8349	52.557	52.557
8401	52.557	52.557
8403	52.557	52.557
8404	52.557	52.557
8405	52.557	52.557
8407	52.557	52.557
8408	52.557	52.557
8409	52.557	52.557
8415	52.557	52.557
8416	52.557	52.557
8417	52.557	52.557
8418	52.557	52.557
8419	52.557	52.557
8420	52.557	52.557
8456	52.557	52.557
8459	52.557	52.557
8462	52.557	52.557
8463	52.557	52.557
8464	52.557	52.557
8465	52.557	52.557
8472	52.557	52.557
8509	52.557	52.557
8510	52.557	52.557
8512	52.557	52.557
8513	52.557	52.557
8514	52.557	52.557
8515	52.557	52.557
8516	52.557	52.557
8517	52.557	52.557
8518	52.557	52.557
8532	52.557	52.557
8533	52.557	52.557
8561	52.557	52.557
8569	52.557	52.557
8570	52.557	52.557
8571	52.557	52.557
8572	52.557	52.557
8576	52.557	52.557
8577	52.557	52.557
8579	52.841	52.841
8580	52.841	52.841
8581	52.841	52.841
8582	52.841	52.841
8583	52.841	52.841
8584	52.841	52.841
8585	52.841	52.841
8586	52.841	52.841
