marker_number	male_position	female_position
5224	38.068	38.068
5225	38.068	38.068
5231	38.068	38.068
5233	38.068	38.068
5234	38.068	38.068
5235	38.068	38.068
5236	38.068	38.068
5237	38.068	38.068
5238	38.068	38.068
5239	38.068	38.068
5241	38.068	38.068
5256	38.068	38.068
5257	38.068	38.068
5259	38.068	38.068
5261	38.068	38.068
5271	38.068	38.068
5272	38.068	38.068
5282	38.068	38.068
5287	38.068	38.068
5288	38.068	38.068
5296	38.068	38.068
5297	38.068	38.068
5298	38.068	38.068
5300	38.068	38.068
5302	38.068	38.068
5303	38.068	38.068
5304	38.068	38.068
5307	38.068	38.068
5308	38.068	38.068
5309	38.068	38.068
5313	38.068	38.068
5314	38.068	38.068
5315	38.068	38.068
5316	38.068	38.068
5317	38.068	38.068
5318	38.068	38.068
5319	38.068	38.068
5320	38.068	38.068
5321	38.068	38.068
5322	38.068	38.068
5323	38.068	38.068
5324	38.068	38.068
5325	38.068	38.068
5326	38.068	38.068
5327	38.068	38.068
5328	38.068	38.068
5329	38.068	38.068
5330	38.068	38.068
5331	38.068	38.068
5332	38.068	38.068
5334	38.068	38.068
5337	38.068	38.068
5338	38.068	38.068
5339	38.068	38.068
5340	38.068	38.068
5341	38.068	38.068
5344	38.068	38.068
5345	38.068	38.068
5346	38.068	38.068
5347	38.068	38.068
5348	38.068	38.068
5349	38.068	38.068
5350	38.068	38.068
5351	38.068	38.068
5354	38.068	38.068
5362	38.068	38.068
5365	38.068	38.068
5366	38.068	38.068
5367	38.068	38.068
5368	38.068	38.068
5369	38.068	38.068
5370	38.068	38.068
5371	38.068	38.068
5372	38.068	38.068
5373	38.068	38.068
5374	38.068	38.068
5375	38.068	38.068
5376	38.068	38.068
5377	38.068	38.068
5378	38.068	38.068
5379	38.068	38.068
5380	38.068	38.068
5381	38.068	38.068
5382	38.068	38.068
5384	38.068	38.068
5386	38.068	38.068
5387	38.068	38.068
5388	38.068	38.068
5390	38.068	38.068
5391	38.068	38.068
5392	38.068	38.068
5393	38.068	38.068
5395	38.068	38.068
5397	38.068	38.068
5398	38.068	38.068
5399	38.068	38.068
5401	38.068	38.068
5423	38.068	38.068
5424	38.068	38.068
5435	38.068	38.068
5436	38.068	38.068
5438	38.068	38.068
5439	38.068	38.068
5440	38.068	38.068
5442	38.068	38.068
5446	38.068	38.068
5448	38.068	38.068
5449	38.068	38.068
5451	38.068	38.068
5454	38.068	38.068
5455	38.068	38.068
5456	38.068	38.068
5457	38.068	38.068
5459	38.068	38.068
5461	38.068	38.068
5470	38.068	38.068
5471	38.068	38.068
5472	38.068	38.068
5473	38.068	38.068
5474	38.068	38.068
5475	38.068	38.068
5477	38.068	38.068
5478	38.068	38.068
5479	38.068	38.068
5480	38.068	38.068
5481	38.068	38.068
5482	38.068	38.068
5483	38.068	38.068
5484	38.068	38.068
5485	38.068	38.068
5486	38.068	38.068
5487	38.068	38.068
5488	38.068	38.068
5489	38.068	38.068
5490	38.068	38.068
5492	38.068	38.068
5495	38.068	38.068
5496	38.068	38.068
5498	38.068	38.068
5502	38.068	38.068
5507	38.068	38.068
5510	38.068	38.068
5515	38.068	38.068
5516	38.068	38.068
5518	38.068	38.068
5520	38.068	38.068
5522	38.068	38.068
5525	38.068	38.068
5526	38.068	38.068
5527	38.068	38.068
5528	38.068	38.068
5529	38.068	38.068
5530	38.068	38.068
5531	38.068	38.068
5532	38.068	38.068
5533	38.068	38.068
5534	38.068	38.068
5535	38.068	38.068
5536	38.068	38.068
5537	38.068	38.068
5538	38.068	38.068
5539	38.068	38.068
5540	38.068	38.068
5541	38.068	38.068
5542	38.068	38.068
5543	38.068	38.068
5544	38.068	38.068
5545	38.068	38.068
5546	38.068	38.068
5547	38.068	38.068
5548	38.068	38.068
5550	38.068	38.068
5551	38.068	38.068
5553	38.068	38.068
5554	38.068	38.068
5555	38.068	38.068
5558	38.068	38.068
5562	38.068	38.068
5563	38.068	38.068
5564	38.068	38.068
5565	38.068	38.068
5566	38.068	38.068
5567	38.068	38.068
5568	38.068	38.068
5569	38.068	38.068
5570	38.068	38.068
5571	38.068	38.068
5573	38.068	38.068
5574	38.068	38.068
5575	38.068	38.068
5576	38.068	38.068
5577	38.068	38.068
5578	38.068	38.068
5579	38.068	38.068
5580	38.068	38.068
5581	38.068	38.068
5583	38.068	38.068
5585	38.068	38.068
5594	38.068	38.068
5596	38.068	38.068
5597	38.068	38.068
5598	38.068	38.068
5599	38.068	38.068
5601	38.068	38.068
5605	38.068	38.068
5606	38.068	38.068
5613	38.068	38.068
5614	38.068	38.068
5623	38.068	38.068
5627	38.068	38.068
5629	38.352	38.352
5631	38.352	38.352
5633	38.352	38.352
5634	38.352	38.352
5635	38.352	38.352
5636	38.352	38.352
5637	38.352	38.352
5641	38.352	38.352
5642	38.352	38.352
5648	38.352	38.352
5649	38.352	38.352
5651	38.352	38.352
5652	38.352	38.352
5653	38.352	38.352
5654	38.352	38.352
5655	38.352	38.352
5656	38.352	38.352
5657	38.352	38.352
5658	38.352	38.352
5659	38.352	38.352
5664	38.352	38.352
5665	38.352	38.352
5666	38.352	38.352
5667	38.352	38.352
5680	38.352	38.352
5683	38.352	38.352
5684	38.352	38.352
5685	38.352	38.352
5686	38.352	38.352
5687	38.352	38.352
5688	38.636	38.636
5689	39.205	39.205
5690	39.205	39.205
5692	39.205	39.205
5693	39.205	39.205
5695	39.205	39.205
5696	39.205	39.205
5697	39.205	39.205
5699	39.205	39.205
5703	40.625	40.625
5705	40.625	40.625
5706	40.625	40.625
5707	40.625	40.625
5708	40.625	40.625
5710	40.625	40.625
5725	40.625	40.625
5740	40.625	40.625
5741	40.625	40.625
5752	40.625	40.625
5753	40.625	40.625
5757	40.625	40.625
5758	40.625	40.625
5759	40.625	40.625
5760	40.625	40.625
5762	40.625	40.625
5763	40.625	40.625
5764	40.625	40.625
5767	40.625	40.625
5778	40.625	40.625
5798	40.625	40.625
5799	40.625	40.625
5800	40.625	40.625
5805	40.625	40.625
5806	40.625	40.625
5812	40.625	40.625
5832	40.625	40.625
5833	40.625	40.625
5839	40.625	40.625
5840	40.625	40.625
5853	40.625	40.625
5854	40.625	40.625
5855	40.625	40.625
5856	40.625	40.625
5873	40.625	40.625
5883	40.625	40.625
5884	40.625	40.625
5885	40.625	40.625
5886	40.625	40.625
5887	40.625	40.625
5888	40.625	40.625
5889	40.625	40.625
5890	40.625	40.625
5894	40.625	40.625
5896	40.625	40.625
5897	40.625	40.625
5898	40.625	40.625
5899	40.625	40.625
5900	40.625	40.625
5901	40.625	40.625
5902	40.625	40.625
5903	40.625	40.625
5904	40.625	40.625
5906	40.625	40.625
5910	40.625	40.625
5911	40.625	40.625
5912	40.625	40.625
5913	40.625	40.625
5914	40.625	40.625
5915	40.625	40.625
5917	40.625	40.625
5918	40.625	40.625
5919	40.625	40.625
5920	40.625	40.625
5922	40.625	40.625
5923	40.625	40.625
5925	40.625	40.625
5926	40.625	40.625
5927	40.625	40.625
5929	40.625	40.625
5931	40.625	40.625
5932	40.625	40.625
5933	40.625	40.625
5937	40.625	40.625
5938	40.625	40.625
5940	40.625	40.625
5941	40.625	40.625
5943	40.625	40.625
5944	40.625	40.625
5945	40.625	40.625
5946	40.625	40.625
5947	40.625	40.625
5948	40.625	40.625
5949	40.625	40.625
5950	40.625	40.625
5951	40.625	40.625
5952	40.625	40.625
5953	40.625	40.625
5954	40.625	40.625
5955	40.625	40.625
5956	40.625	40.625
5957	40.625	40.625
5958	40.625	40.625
5959	40.625	40.625
5960	40.625	40.625
5961	40.625	40.625
5962	40.625	40.625
5963	40.625	40.625
5964	40.625	40.625
5965	40.625	40.625
5966	40.625	40.625
5967	40.625	40.625
5968	40.625	40.625
5969	40.625	40.625
5970	40.625	40.625
5971	40.625	40.625
5972	40.625	40.625
5973	40.625	40.625
5974	40.625	40.625
5975	40.625	40.625
5976	40.625	40.625
5977	40.625	40.625
5981	40.625	40.625
5982	40.625	40.625
5984	40.625	40.625
5985	40.625	40.625
5988	40.625	40.625
5993	40.625	40.625
5994	40.625	40.625
5995	40.625	40.625
5996	40.625	40.625
6002	40.625	40.625
6008	40.625	40.625
6009	40.625	40.625
6010	40.625	40.625
6011	40.625	40.625
6012	40.625	40.625
6013	40.625	40.625
6014	40.625	40.625
6015	40.625	40.625
6016	40.625	40.625
6017	40.625	40.625
6020	40.625	40.625
6021	40.625	40.625
6033	40.625	40.625
6034	40.625	40.625
6035	40.625	40.625
6044	40.625	40.625
6045	40.625	40.625
6046	40.625	40.625
6075	40.625	40.625
6076	40.625	40.625
6081	40.625	40.625
6084	40.625	40.625
6086	40.625	40.625
6087	40.625	40.625
6089	40.625	40.625
6090	40.625	40.625
6091	40.625	40.625
6092	40.625	40.625
6093	40.625	40.625
6094	40.625	40.625
6095	40.625	40.625
6096	40.625	40.625
6097	40.625	40.625
6098	40.625	40.625
6099	40.625	40.625
6100	40.625	40.625
6101	40.625	40.625
6102	40.625	40.625
6103	40.625	40.625
6104	40.625	40.625
6105	40.625	40.625
6106	40.625	40.625
6107	40.625	40.625
6108	40.625	40.625
6109	40.625	40.625
6110	40.625	40.625
6111	40.625	40.625
6112	40.625	40.625
6113	40.625	40.625
6114	40.625	40.625
6115	40.625	40.625
6116	40.625	40.625
6117	40.625	40.625
6118	40.625	40.625
6119	40.625	40.625
6120	40.625	40.625
6121	40.625	40.625
6122	40.625	40.625
6128	40.625	40.625
6131	40.625	40.625
6132	40.625	40.625
6133	40.625	40.625
6135	40.625	40.625
6136	40.625	40.625
6137	40.625	40.625
6138	40.625	40.625
6139	40.625	40.625
6140	40.625	40.625
6142	40.625	40.625
6143	40.625	40.625
6144	40.625	40.625
6145	40.625	40.625
6146	40.625	40.625
6147	40.625	40.625
6151	40.625	40.625
6152	40.625	40.625
6153	40.625	40.625
6154	40.625	40.625
6155	40.625	40.625
6162	40.625	40.625
6164	40.625	40.625
6165	40.625	40.625
6169	40.625	40.625
6170	40.625	40.625
6171	40.625	40.625
6172	40.625	40.625
6173	40.625	40.625
6174	40.625	40.625
6175	40.625	40.625
6176	40.625	40.625
6177	40.625	40.625
6178	40.625	40.625
6179	40.625	40.625
6180	40.625	40.625
6181	40.625	40.625
6182	40.625	40.625
6184	40.625	40.625
6185	40.625	40.625
6186	40.625	40.625
6187	40.625	40.625
6188	40.625	40.625
6189	40.625	40.625
6190	40.625	40.625
6193	40.625	40.625
6194	40.625	40.625
6195	40.625	40.625
6197	40.625	40.625
6199	40.625	40.625
6200	40.625	40.625
6201	40.625	40.625
6202	40.625	40.625
6203	40.625	40.625
6204	40.625	40.625
6206	40.625	40.625
6207	40.625	40.625
6208	40.625	40.625
6209	40.625	40.625
6210	40.625	40.625
6213	40.625	40.625
6215	40.625	40.625
6216	40.625	40.625
6220	40.625	40.625
6222	40.625	40.625
6228	40.625	40.625
6229	40.625	40.625
6233	40.625	40.625
6251	40.625	40.625
6252	40.625	40.625
6254	40.625	40.625
6255	40.625	40.625
6256	40.625	40.625
6257	40.625	40.625
6262	40.625	40.625
6263	40.625	40.625
6265	40.625	40.625
6266	40.625	40.625
6271	40.625	40.625
6273	40.625	40.625
6276	40.625	40.625
6277	40.625	40.625
6278	40.625	40.625
6279	40.625	40.625
6280	40.625	40.625
6282	40.625	40.625
6283	40.625	40.625
6284	40.625	40.625
6294	40.625	40.625
6295	40.625	40.625
6296	40.625	40.625
6297	40.625	40.625
6298	40.625	40.625
6299	40.625	40.625
6300	40.625	40.625
6301	40.625	40.625
6307	40.625	40.625
6308	40.625	40.625
6310	40.625	40.625
6312	40.625	40.625
6319	40.625	40.625
6321	40.625	40.625
6323	40.625	40.625
6346	40.625	40.625
6347	40.625	40.625
6348	40.625	40.625
6349	40.625	40.625
6350	40.625	40.625
6351	40.625	40.625
6352	40.625	40.625
6353	40.625	40.625
6355	40.625	40.625
6360	40.625	40.625
6361	40.625	40.625
6362	40.625	40.625
6363	40.625	40.625
6365	40.625	40.625
6367	40.625	40.625
6368	40.625	40.625
6369	40.625	40.625
6377	40.625	40.625
6378	40.625	40.625
6380	40.625	40.625
6382	40.625	40.625
6383	40.909	40.909
6386	40.909	40.909
6387	40.909	40.909
6388	40.909	40.909
6389	40.909	40.909
6395	40.909	40.909
6396	40.909	40.909
6398	40.909	40.909
6401	40.909	40.909
6413	41.193	41.193
6415	41.193	41.193
6416	41.193	41.193
6417	41.193	41.193
6433	41.193	41.193
6434	41.193	41.193
6435	41.193	41.193
6436	41.193	41.193
6437	41.193	41.193
6438	41.193	41.193
6439	41.193	41.193
6442	41.193	41.193
6443	41.193	41.193
6444	41.193	41.193
6446	41.193	41.193
6447	41.193	41.193
6448	41.193	41.193
6449	41.193	41.193
6450	41.193	41.193
6451	41.193	41.193
6452	41.193	41.193
6453	41.193	41.193
6454	41.193	41.193
6489	41.193	41.193
6490	41.193	41.193
6494	41.193	41.193
6495	41.193	41.193
6496	41.193	41.193
6497	41.193	41.193
6498	41.193	41.193
6499	41.193	41.193
6500	41.193	41.193
6501	41.193	41.193
6502	41.193	41.193
6503	41.193	41.193
6507	41.193	41.193
6509	41.193	41.193
6510	41.193	41.193
6511	41.193	41.193
6513	41.193	41.193
6516	41.193	41.193
6517	41.193	41.193
6518	41.193	41.193
6519	41.193	41.193
6520	41.193	41.193
6521	41.193	41.193
6526	41.193	41.193
6527	41.193	41.193
6529	41.193	41.193
6530	41.193	41.193
6531	41.193	41.193
6532	41.193	41.193
6535	41.193	41.193
6538	41.193	41.193
6556	41.193	41.193
6557	41.193	41.193
6558	41.193	41.193
6564	41.193	41.193
6569	41.193	41.193
6570	41.193	41.193
6571	41.193	41.193
6572	41.193	41.193
6573	41.193	41.193
6575	41.193	41.193
6576	41.193	41.193
6577	41.193	41.193
6578	41.193	41.193
6579	41.193	41.193
6580	41.193	41.193
6581	41.193	41.193
6582	41.193	41.193
6583	41.193	41.193
6584	41.193	41.193
6585	41.193	41.193
6586	41.193	41.193
6587	41.193	41.193
6588	41.193	41.193
6589	41.193	41.193
6590	41.193	41.193
6591	41.193	41.193
6592	41.193	41.193
6593	41.193	41.193
6594	41.193	41.193
6595	41.193	41.193
6596	41.193	41.193
6597	41.193	41.193
6598	41.193	41.193
6600	41.193	41.193
6601	41.193	41.193
6602	41.193	41.193
6603	41.193	41.193
6604	41.193	41.193
6606	41.193	41.193
6608	41.193	41.193
6609	41.193	41.193
6610	41.193	41.193
6611	41.193	41.193
6613	41.193	41.193
6614	41.193	41.193
6615	41.193	41.193
6616	41.193	41.193
6617	41.193	41.193
6618	41.193	41.193
6619	41.193	41.193
6620	41.193	41.193
6621	41.193	41.193
6623	41.193	41.193
6624	41.193	41.193
6626	41.193	41.193
6628	41.193	41.193
6629	41.193	41.193
6631	41.193	41.193
6632	41.193	41.193
6633	41.193	41.193
6634	41.193	41.193
6638	41.193	41.193
6639	41.193	41.193
6642	41.193	41.193
6644	41.193	41.193
6645	41.193	41.193
6647	41.193	41.193
6655	41.193	41.193
6656	41.193	41.193
6659	41.193	41.193
6660	41.193	41.193
6661	41.193	41.193
6663	41.193	41.193
6665	41.193	41.193
6666	41.193	41.193
6667	41.193	41.193
6669	41.193	41.193
6681	41.193	41.193
6683	41.193	41.193
6685	41.193	41.193
6686	41.193	41.193
6688	41.193	41.193
6689	41.193	41.193
6698	41.477	41.477
6706	41.477	41.477
6718	41.477	41.477
6719	41.477	41.477
6720	41.477	41.477
6721	41.477	41.477
6722	41.477	41.477
6723	41.477	41.477
6724	41.477	41.477
6731	41.477	41.477
6732	41.477	41.477
6733	41.477	41.477
6734	41.477	41.477
6735	41.477	41.477
6736	41.477	41.477
6737	41.477	41.477
6739	41.477	41.477
6740	41.477	41.477
6741	41.477	41.477
6744	41.477	41.477
6748	41.477	41.477
6751	41.477	41.477
6753	41.477	41.477
6754	41.477	41.477
6755	41.477	41.477
6757	41.477	41.477
6758	41.477	41.477
6759	41.477	41.477
6767	41.477	41.477
6768	41.477	41.477
6769	41.477	41.477
6771	41.477	41.477
6772	41.477	41.477
6773	41.477	41.477
6774	41.477	41.477
6775	41.477	41.477
6776	41.477	41.477
6777	41.477	41.477
6778	41.477	41.477
6779	41.477	41.477
6780	41.477	41.477
6781	41.477	41.477
6782	41.477	41.477
6783	41.477	41.477
6784	41.477	41.477
6785	41.477	41.477
6786	41.477	41.477
6787	41.477	41.477
6788	41.477	41.477
6789	41.477	41.477
6791	41.477	41.477
6792	41.477	41.477
6793	41.477	41.477
6794	41.477	41.477
6795	41.477	41.477
6796	41.477	41.477
6797	41.477	41.477
6800	41.477	41.477
6801	41.477	41.477
6802	41.477	41.477
6803	41.477	41.477
6805	41.477	41.477
6807	41.477	41.477
6808	41.477	41.477
6809	41.477	41.477
6810	41.477	41.477
6815	41.477	41.477
6818	41.477	41.477
6843	41.477	41.477
6844	41.477	41.477
6847	41.477	41.477
6848	41.477	41.477
6849	41.477	41.477
6851	41.477	41.477
6853	41.477	41.477
6854	41.477	41.477
6855	41.477	41.477
6856	41.477	41.477
6857	41.477	41.477
6861	41.477	41.477
6866	41.477	41.477
6880	41.477	41.477
6881	41.477	41.477
6883	41.477	41.477
6885	41.477	41.477
6886	41.477	41.477
6887	41.477	41.477
6888	41.477	41.477
6890	41.477	41.477
6891	41.477	41.477
6892	41.477	41.477
6893	41.477	41.477
6894	41.477	41.477
6895	41.477	41.477
6896	41.477	41.477
6897	41.477	41.477
6898	41.477	41.477
6899	41.477	41.477
6900	41.477	41.477
6901	41.477	41.477
6902	41.477	41.477
6903	41.477	41.477
6904	41.477	41.477
6907	41.477	41.477
6910	41.477	41.477
6912	41.477	41.477
6913	41.477	41.477
6914	41.477	41.477
6918	41.477	41.477
6919	41.477	41.477
6922	41.477	41.477
6929	41.477	41.477
6934	41.477	41.477
6935	41.477	41.477
6944	41.477	41.477
6948	41.477	41.477
6954	41.477	41.477
6955	41.477	41.477
6956	41.477	41.477
6957	41.477	41.477
6958	41.477	41.477
6959	41.477	41.477
6962	41.477	41.477
6963	41.477	41.477
6964	41.477	41.477
6965	41.477	41.477
6966	41.477	41.477
6967	41.477	41.477
6971	41.477	41.477
6983	41.477	41.477
6991	41.477	41.477
6993	41.477	41.477
6995	41.477	41.477
6996	41.477	41.477
6997	41.477	41.477
6998	41.477	41.477
6999	41.477	41.477
7000	41.477	41.477
7002	41.477	41.477
7005	41.477	41.477
7006	41.477	41.477
7008	41.477	41.477
7014	41.477	41.477
7015	41.477	41.477
7016	41.477	41.477
7018	41.477	41.477
7031	41.477	41.477
7033	41.477	41.477
7034	41.477	41.477
7039	41.477	41.477
7040	41.477	41.477
7042	41.477	41.477
7043	41.477	41.477
7044	41.477	41.477
7045	41.477	41.477
7046	41.477	41.477
7047	41.477	41.477
7048	41.477	41.477
7049	41.477	41.477
7053	41.477	41.477
7054	41.477	41.477
7055	41.477	41.477
7058	41.477	41.477
7059	41.477	41.477
7060	41.477	41.477
7061	41.477	41.477
7062	41.477	41.477
7063	41.477	41.477
7064	41.477	41.477
7065	41.477	41.477
7066	41.477	41.477
7067	41.477	41.477
7068	41.477	41.477
7069	41.477	41.477
7070	41.477	41.477
7071	41.477	41.477
7072	41.477	41.477
7073	41.477	41.477
7074	41.477	41.477
7075	41.477	41.477
7076	41.477	41.477
7077	41.477	41.477
7078	41.477	41.477
7080	41.477	41.477
7088	41.477	41.477
7090	41.477	41.477
7091	41.477	41.477
7092	41.477	41.477
7094	41.477	41.477
7095	41.477	41.477
7097	41.477	41.477
7098	41.477	41.477
7099	41.477	41.477
7100	41.477	41.477
7101	41.477	41.477
7102	41.477	41.477
7103	41.477	41.477
7104	41.477	41.477
7105	41.477	41.477
7106	41.477	41.477
7107	41.477	41.477
7108	41.477	41.477
7136	41.477	41.477
7138	41.477	41.477
7150	41.477	41.477
7151	41.477	41.477
7165	41.477	41.477
7166	41.477	41.477
7167	41.477	41.477
7168	41.477	41.477
7169	41.477	41.477
7170	41.477	41.477
7171	41.477	41.477
7172	41.477	41.477
7173	41.477	41.477
7174	41.477	41.477
7175	41.477	41.477
7176	41.477	41.477
7177	41.477	41.477
7178	41.477	41.477
7179	41.477	41.477
7180	41.477	41.477
7181	41.477	41.477
7189	41.477	41.477
7191	41.477	41.477
7192	41.477	41.477
7197	41.477	41.477
7199	41.477	41.477
7207	41.477	41.477
7211	41.477	41.477
7212	41.477	41.477
7215	41.477	41.477
7223	41.477	41.477
7225	41.477	41.477
7236	41.477	41.477
7243	41.477	41.477
7244	41.477	41.477
7247	41.477	41.477
7248	41.477	41.477
7250	41.477	41.477
7251	41.477	41.477
7256	41.477	41.477
7258	41.477	41.477
7262	41.477	41.477
7263	41.477	41.477
7264	41.477	41.477
7265	41.477	41.477
7266	41.477	41.477
7267	41.477	41.477
7274	41.477	41.477
7275	41.477	41.477
7276	41.477	41.477
7277	41.477	41.477
7278	41.477	41.477
7281	41.477	41.477
7282	41.477	41.477
7286	41.477	41.477
7287	41.477	41.477
7288	41.477	41.477
7291	41.477	41.477
7315	41.761	41.761
7316	41.761	41.761
7317	41.761	41.761
7319	41.761	41.761
7320	41.761	41.761
7321	41.761	41.761
7322	41.761	41.761
7323	41.761	41.761
7324	41.761	41.761
7325	41.761	41.761
7326	41.761	41.761
7327	41.761	41.761
7328	41.761	41.761
7330	41.761	41.761
7331	41.761	41.761
7332	41.761	41.761
7333	41.761	41.761
7334	41.761	41.761
7335	41.761	41.761
7336	41.761	41.761
7337	41.761	41.761
7338	41.761	41.761
7339	41.761	41.761
7340	41.761	41.761
7341	41.761	41.761
7342	41.761	41.761
7343	41.761	41.761
7344	41.761	41.761
7346	41.761	41.761
7347	41.761	41.761
7348	41.761	41.761
7350	41.761	41.761
7351	41.761	41.761
7352	41.761	41.761
7353	41.761	41.761
7354	41.761	41.761
7355	41.761	41.761
7356	41.761	41.761
7357	41.761	41.761
7358	41.761	41.761
7359	41.761	41.761
7360	41.761	41.761
7361	41.761	41.761
7362	41.761	41.761
7363	41.761	41.761
7364	41.761	41.761
7365	41.761	41.761
7375	41.761	41.761
7376	41.761	41.761
7385	41.761	41.761
7387	41.761	41.761
7388	41.761	41.761
7389	41.761	41.761
7390	41.761	41.761
7392	41.761	41.761
7406	41.761	41.761
7407	41.761	41.761
7408	41.761	41.761
7409	41.761	41.761
7410	41.761	41.761
7411	41.761	41.761
7412	41.761	41.761
7413	41.761	41.761
7415	41.761	41.761
7418	41.761	41.761
7419	41.761	41.761
7420	41.761	41.761
7421	41.761	41.761
7422	41.761	41.761
7423	41.761	41.761
7424	41.761	41.761
7425	41.761	41.761
7426	41.761	41.761
7427	41.761	41.761
7428	41.761	41.761
7429	41.761	41.761
7430	41.761	41.761
7432	41.761	41.761
7433	41.761	41.761
7434	41.761	41.761
7435	41.761	41.761
7436	41.761	41.761
7437	41.761	41.761
7438	41.761	41.761
7439	41.761	41.761
7440	41.761	41.761
7441	41.761	41.761
7442	41.761	41.761
7443	41.761	41.761
7444	41.761	41.761
7445	41.761	41.761
7446	41.761	41.761
7447	41.761	41.761
7448	41.761	41.761
7449	41.761	41.761
7450	41.761	41.761
7451	41.761	41.761
7452	41.761	41.761
7453	41.761	41.761
7454	41.761	41.761
7455	41.761	41.761
7456	41.761	41.761
7457	41.761	41.761
7458	41.761	41.761
7459	41.761	41.761
7460	41.761	41.761
7461	41.761	41.761
7462	41.761	41.761
7463	41.761	41.761
7464	41.761	41.761
7465	41.761	41.761
7466	41.761	41.761
7467	41.761	41.761
7468	41.761	41.761
7469	41.761	41.761
7470	41.761	41.761
7471	41.761	41.761
7472	41.761	41.761
7473	41.761	41.761
7474	41.761	41.761
7475	41.761	41.761
7476	41.761	41.761
7477	41.761	41.761
7478	41.761	41.761
7491	41.761	41.761
7495	41.761	41.761
7496	41.761	41.761
7497	41.761	41.761
7498	41.761	41.761
7499	41.761	41.761
7500	41.761	41.761
7502	41.761	41.761
7503	41.761	41.761
7504	41.761	41.761
7505	41.761	41.761
7506	41.761	41.761
7507	41.761	41.761
7508	41.761	41.761
7509	41.761	41.761
7510	41.761	41.761
7511	41.761	41.761
7512	41.761	41.761
7513	41.761	41.761
7514	41.761	41.761
7515	41.761	41.761
7516	41.761	41.761
7517	41.761	41.761
7518	41.761	41.761
7519	41.761	41.761
7520	41.761	41.761
7521	41.761	41.761
7522	41.761	41.761
7523	41.761	41.761
7524	41.761	41.761
7525	41.761	41.761
7526	41.761	41.761
7527	41.761	41.761
7528	41.761	41.761
7529	41.761	41.761
7530	41.761	41.761
7531	41.761	41.761
7535	41.761	41.761
7536	41.761	41.761
7537	41.761	41.761
7538	41.761	41.761
7540	41.761	41.761
7562	41.761	41.761
7563	41.761	41.761
7564	41.761	41.761
7565	41.761	41.761
7567	41.761	41.761
7568	41.761	41.761
7569	41.761	41.761
7570	41.761	41.761
7571	41.761	41.761
7586	41.761	41.761
7587	41.761	41.761
7590	41.761	41.761
7591	41.761	41.761
7592	41.761	41.761
7593	41.761	41.761
7594	41.761	41.761
7595	41.761	41.761
7596	41.761	41.761
7597	41.761	41.761
7605	41.761	41.761
7614	41.761	41.761
7615	41.761	41.761
7623	41.761	41.761
7633	41.761	41.761
7634	41.761	41.761
7635	41.761	41.761
7639	41.761	41.761
7641	41.761	41.761
7642	41.761	41.761
7650	41.761	41.761
7651	41.761	41.761
7652	41.761	41.761
7653	41.761	41.761
7668	41.761	41.761
7671	41.761	41.761
7674	41.761	41.761
7677	41.761	41.761
7678	41.761	41.761
7679	41.761	41.761
7681	41.761	41.761
7682	41.761	41.761
7683	41.761	41.761
7684	41.761	41.761
7690	41.761	41.761
7692	41.761	41.761
7693	41.761	41.761
7694	41.761	41.761
7695	41.761	41.761
7699	41.761	41.761
7700	41.761	41.761
7708	41.761	41.761
7709	41.761	41.761
7711	41.761	41.761
7721	41.761	41.761
7726	41.761	41.761
7727	41.761	41.761
7728	41.761	41.761
7729	41.761	41.761
7730	41.761	41.761
7731	41.761	41.761
7732	41.761	41.761
7733	41.761	41.761
7734	41.761	41.761
7735	41.761	41.761
7736	41.761	41.761
7737	41.761	41.761
7740	41.761	41.761
7743	41.761	41.761
7744	41.761	41.761
7750	41.761	41.761
7758	41.761	41.761
7759	41.761	41.761
7760	41.761	41.761
7761	41.761	41.761
7762	41.761	41.761
7768	41.761	41.761
7775	41.761	41.761
7777	41.761	41.761
7778	41.761	41.761
7779	41.761	41.761
7780	41.761	41.761
7781	41.761	41.761
7786	41.761	41.761
7787	41.761	41.761
7788	41.761	41.761
7789	41.761	41.761
7793	41.761	41.761
7794	41.761	41.761
7796	41.761	41.761
7797	41.761	41.761
7798	41.761	41.761
7809	41.761	41.761
7810	41.761	41.761
7812	41.761	41.761
7814	41.761	41.761
7815	41.761	41.761
7817	41.761	41.761
7818	41.761	41.761
7819	41.761	41.761
7820	41.761	41.761
7822	41.761	41.761
7823	41.761	41.761
7824	41.761	41.761
7825	41.761	41.761
7826	41.761	41.761
7827	41.761	41.761
7828	41.761	41.761
7829	41.761	41.761
7830	41.761	41.761
7831	41.761	41.761
7832	41.761	41.761
7833	41.761	41.761
7834	41.761	41.761
7835	41.761	41.761
7836	41.761	41.761
7837	41.761	41.761
7838	41.761	41.761
7839	41.761	41.761
7840	41.761	41.761
7841	41.761	41.761
7842	41.761	41.761
7849	41.761	41.761
7850	41.761	41.761
7851	41.761	41.761
7853	41.761	41.761
7854	41.761	41.761
7855	41.761	41.761
7856	41.761	41.761
7858	41.761	41.761
7869	41.761	41.761
7873	41.761	41.761
7874	41.761	41.761
7875	41.761	41.761
7876	41.761	41.761
7878	41.761	41.761
7880	41.761	41.761
7881	41.761	41.761
7882	41.761	41.761
7883	41.761	41.761
7884	41.761	41.761
7885	41.761	41.761
7886	41.761	41.761
7887	41.761	41.761
7888	41.761	41.761
7890	41.761	41.761
7892	41.761	41.761
