marker_number	male_position	female_position
7603	54.545	54.545
7606	54.545	54.545
7607	54.545	54.545
7608	54.545	54.545
7609	54.545	54.545
7616	54.545	54.545
7621	54.545	54.545
7629	54.545	54.545
7630	54.545	54.545
7639	54.545	54.545
7641	54.545	54.545
7643	54.545	54.545
7657	54.545	54.545
7659	54.545	54.545
7660	54.545	54.545
7661	54.545	54.545
7662	54.545	54.545
7681	54.545	54.545
7683	54.545	54.545
7685	54.545	54.545
7701	54.545	54.545
7713	54.545	54.545
7714	54.545	54.545
7715	54.545	54.545
7716	54.545	54.545
7718	54.545	54.545
7719	54.545	54.545
7720	54.545	54.545
7721	54.545	54.545
7724	54.545	54.545
7726	54.545	54.545
7727	54.545	54.545
7728	54.545	54.545
7729	54.545	54.545
7730	54.545	54.545
7731	54.545	54.545
7732	54.545	54.545
7733	54.545	54.545
7734	54.545	54.545
7736	54.545	54.545
7737	54.545	54.545
7739	54.545	54.545
7748	54.545	54.545
7749	54.545	54.545
7751	54.545	54.545
7754	54.545	54.545
7757	54.545	54.545
7758	54.545	54.545
7761	54.545	54.545
7781	54.545	54.545
7784	54.545	54.545
7794	54.545	54.545
7795	54.545	54.545
7796	54.545	54.545
7797	54.545	54.545
7798	54.545	54.545
7800	54.545	54.545
7801	54.545	54.545
7803	54.545	54.545
7804	54.545	54.545
7813	54.545	54.545
7818	54.545	54.545
7819	54.545	54.545
7820	54.545	54.545
7821	54.545	54.545
7822	54.545	54.545
7823	54.545	54.545
7825	54.545	54.545
7826	54.545	54.545
7827	54.545	54.545
7829	54.545	54.545
7830	54.545	54.545
7831	54.545	54.545
7832	54.545	54.545
7835	54.545	54.545
7837	54.545	54.545
7838	54.545	54.545
7839	54.545	54.545
7840	54.545	54.545
7841	54.545	54.545
7842	54.545	54.545
7843	54.545	54.545
7844	54.545	54.545
7847	54.545	54.545
7848	54.545	54.545
7849	54.545	54.545
7851	54.545	54.545
7852	54.545	54.545
7855	54.545	54.545
7856	54.545	54.545
7857	54.545	54.545
7858	54.545	54.545
7859	54.545	54.545
7861	54.545	54.545
7862	54.545	54.545
7864	54.545	54.545
7865	54.545	54.545
7866	54.545	54.545
7868	54.545	54.545
7887	56.818	56.818
7888	56.818	56.818
7889	56.818	56.818
7890	56.818	56.818
7891	56.818	56.818
7892	56.818	56.818
7893	56.818	56.818
7907	57.102	57.102
7912	57.102	57.102
7915	57.102	57.102
7919	57.102	57.102
7925	57.102	57.102
7926	57.102	57.102
7927	57.102	57.102
7928	57.102	57.102
7929	57.102	57.102
7930	57.386	57.386
7931	57.386	57.386
7932	57.386	57.386
7933	57.386	57.386
7934	57.386	57.386
7935	57.386	57.386
7936	57.386	57.386
7937	57.386	57.386
7939	57.386	57.386
7940	57.386	57.386
7941	57.386	57.386
7942	57.670	57.670
7943	57.670	57.670
7944	57.670	57.670
7945	57.670	57.670
7946	57.670	57.670
7961	57.955	57.955
7962	58.239	58.239
7963	58.239	58.239
7964	58.239	58.239
7965	58.239	58.239
7966	58.239	58.239
7967	58.239	58.239
7968	58.239	58.239
7969	58.239	58.239
7970	58.239	58.239
7971	58.523	58.523
7973	58.807	58.807
7974	58.807	58.807
7975	58.807	58.807
7976	58.807	58.807
7977	59.091	59.091
7991	60.227	60.227
7992	60.511	60.511
7994	60.511	60.511
8002	60.511	60.511
8003	60.511	60.511
8004	60.511	60.511
8005	60.511	60.511
8006	60.511	60.511
8008	60.511	60.511
8036	60.511	60.511
8037	60.511	60.511
8039	60.511	60.511
8040	60.511	60.511
8041	60.511	60.511
8043	60.511	60.511
8046	60.511	60.511
8048	60.511	60.511
8049	60.511	60.511
8051	60.511	60.511
8052	60.511	60.511
8053	60.511	60.511
8054	60.511	60.511
8055	60.511	60.511
8056	60.511	60.511
8058	60.511	60.511
8059	60.511	60.511
8062	60.511	60.511
8066	60.511	60.511
8068	60.511	60.511
8069	60.511	60.511
8070	60.511	60.511
8071	60.511	60.511
8072	60.511	60.511
8073	60.511	60.511
8074	60.511	60.511
8075	60.511	60.511
8078	60.511	60.511
8082	60.511	60.511
8084	60.511	60.511
8085	60.511	60.511
8086	60.511	60.511
8087	60.511	60.511
8100	60.511	60.511
8102	60.511	60.511
8103	60.511	60.511
8104	60.511	60.511
8106	60.511	60.511
8108	60.511	60.511
8111	60.511	60.511
8116	60.511	60.511
8117	60.511	60.511
8118	60.511	60.511
8119	60.511	60.511
8120	60.511	60.511
8123	60.511	60.511
8124	60.511	60.511
8125	60.511	60.511
8126	60.511	60.511
8127	60.511	60.511
8129	60.511	60.511
8134	60.511	60.511
8135	60.511	60.511
8139	60.511	60.511
8158	60.511	60.511
8159	60.511	60.511
8161	60.511	60.511
8162	60.511	60.511
8164	60.511	60.511
8165	60.511	60.511
8166	60.511	60.511
8167	60.511	60.511
8168	60.511	60.511
8177	60.511	60.511
8178	60.511	60.511
8179	60.511	60.511
8180	60.511	60.511
8181	60.511	60.511
8182	60.511	60.511
8183	60.511	60.511
8184	60.511	60.511
8185	60.511	60.511
8187	60.511	60.511
8191	60.511	60.511
8192	60.511	60.511
8207	60.511	60.511
8208	60.511	60.511
8209	60.511	60.511
8210	60.511	60.511
8211	60.511	60.511
8212	60.511	60.511
8213	60.511	60.511
8214	60.511	60.511
8215	60.511	60.511
8216	60.511	60.511
8217	60.511	60.511
8218	60.511	60.511
8219	60.511	60.511
8220	60.511	60.511
8221	60.511	60.511
8222	60.511	60.511
8223	60.511	60.511
8226	60.511	60.511
8227	60.511	60.511
8234	60.511	60.511
8236	60.511	60.511
8237	60.511	60.511
8238	60.511	60.511
8239	60.511	60.511
8240	60.511	60.511
8241	60.511	60.511
8247	60.511	60.511
8249	60.511	60.511
8251	60.511	60.511
8255	60.511	60.511
8256	60.511	60.511
8260	60.511	60.511
8264	60.511	60.511
8274	60.511	60.511
8275	60.795	60.795
8276	60.795	60.795
8277	60.795	60.795
8278	60.795	60.795
8279	60.795	60.795
8301	60.795	60.795
8308	60.795	60.795
8310	60.795	60.795
8311	60.795	60.795
8313	60.795	60.795
8314	60.795	60.795
8315	60.795	60.795
8316	60.795	60.795
8317	60.795	60.795
8318	60.795	60.795
8320	60.795	60.795
8321	60.795	60.795
8322	60.795	60.795
8323	60.795	60.795
8324	60.795	60.795
8327	60.795	60.795
8356	60.795	60.795
8358	60.795	60.795
8359	60.795	60.795
8360	60.795	60.795
8363	60.795	60.795
8379	60.795	60.795
8381	60.795	60.795
8408	60.795	60.795
8409	60.795	60.795
8410	60.795	60.795
8411	60.795	60.795
8412	60.795	60.795
8413	60.795	60.795
8421	60.795	60.795
8423	60.795	60.795
8426	60.795	60.795
8427	60.795	60.795
8428	60.795	60.795
8429	60.795	60.795
8430	60.795	60.795
8431	60.795	60.795
8432	60.795	60.795
8433	60.795	60.795
8434	60.795	60.795
8435	60.795	60.795
8436	60.795	60.795
8438	60.795	60.795
8439	60.795	60.795
8440	60.795	60.795
8441	60.795	60.795
8442	60.795	60.795
8444	60.795	60.795
8445	60.795	60.795
8447	60.795	60.795
8448	60.795	60.795
8449	60.795	60.795
8450	60.795	60.795
8451	60.795	60.795
8452	60.795	60.795
8453	60.795	60.795
8458	60.795	60.795
8462	60.795	60.795
8468	60.795	60.795
8505	60.795	60.795
8506	60.795	60.795
8507	60.795	60.795
8509	60.795	60.795
8511	60.795	60.795
8518	61.080	61.080
8533	61.080	61.080
8535	61.080	61.080
8537	61.080	61.080
8542	61.364	61.364
8545	61.364	61.364
8546	61.364	61.364
8547	61.364	61.364
8548	61.364	61.364
8559	61.364	61.364
8560	61.364	61.364
8561	61.364	61.364
8569	61.364	61.364
8570	61.364	61.364
8571	61.364	61.364
8572	61.364	61.364
8573	61.364	61.364
8574	61.364	61.364
8575	61.364	61.364
8576	61.364	61.364
8579	61.364	61.364
8583	61.364	61.364
8584	61.364	61.364
8592	61.364	61.364
8593	61.364	61.364
8594	61.648	61.648
8595	61.648	61.648
8599	61.648	61.648
8601	61.648	61.648
8602	61.648	61.648
8603	61.648	61.648
8604	61.648	61.648
8608	61.648	61.648
8609	61.648	61.648
8610	61.648	61.648
8611	61.648	61.648
8612	61.648	61.648
8613	61.648	61.648
8614	61.648	61.648
8615	61.648	61.648
8616	61.648	61.648
8617	61.648	61.648
8618	61.648	61.648
8619	61.648	61.648
8620	61.648	61.648
8621	61.648	61.648
8622	61.648	61.648
8623	61.648	61.648
8624	61.648	61.648
8625	61.648	61.648
8626	61.648	61.648
8628	61.648	61.648
8629	61.648	61.648
8630	61.648	61.648
8631	61.648	61.648
8633	61.648	61.648
8634	61.648	61.648
8635	61.648	61.648
8637	61.648	61.648
8640	61.648	61.648
8641	61.648	61.648
8642	61.648	61.648
8645	61.648	61.648
8653	61.648	61.648
8656	61.648	61.648
8659	61.648	61.648
8661	61.648	61.648
8668	61.648	61.648
8670	61.648	61.648
8671	61.648	61.648
8672	61.648	61.648
8675	61.648	61.648
8676	61.648	61.648
8677	61.648	61.648
8678	61.648	61.648
8679	61.648	61.648
8680	61.648	61.648
8681	61.648	61.648
8682	61.648	61.648
8683	61.648	61.648
8684	61.648	61.648
8685	61.648	61.648
8686	61.648	61.648
8687	61.648	61.648
8691	61.648	61.648
8692	61.648	61.648
8693	61.648	61.648
8705	61.648	61.648
8706	61.648	61.648
8707	61.648	61.648
8708	61.648	61.648
8709	61.648	61.648
8710	61.648	61.648
8711	61.648	61.648
8717	61.648	61.648
8718	61.648	61.648
8722	61.648	61.648
8724	61.648	61.648
8733	61.648	61.648
8744	61.648	61.648
8745	61.648	61.648
8755	61.648	61.648
8757	61.648	61.648
8758	61.648	61.648
8759	61.648	61.648
8760	61.648	61.648
8761	61.648	61.648
8762	61.648	61.648
8763	61.648	61.648
8764	61.648	61.648
8765	61.648	61.648
8766	61.648	61.648
8767	61.648	61.648
8768	61.648	61.648
8769	61.648	61.648
8770	61.648	61.648
8771	61.648	61.648
8772	61.648	61.648
8773	61.648	61.648
8774	61.648	61.648
8775	61.648	61.648
8776	61.648	61.648
8782	61.648	61.648
8783	61.648	61.648
8784	61.648	61.648
8785	61.648	61.648
8786	61.648	61.648
8787	61.648	61.648
8788	61.648	61.648
8789	61.648	61.648
8790	61.648	61.648
8791	61.648	61.648
8792	61.648	61.648
8793	61.648	61.648
8794	61.648	61.648
8795	61.648	61.648
8796	61.648	61.648
8797	61.648	61.648
8798	61.648	61.648
8799	61.648	61.648
8800	61.648	61.648
8801	61.932	61.932
8802	61.932	61.932
8803	62.216	62.216
8804	63.636	63.636
8805	63.636	63.636
8807	63.920	63.920
8808	63.920	63.920
8811	63.920	63.920
8812	63.920	63.920
8813	63.920	63.920
8814	63.920	63.920
8815	63.920	63.920
8816	63.920	63.920
8817	63.920	63.920
8818	63.920	63.920
8819	63.920	63.920
8820	63.920	63.920
8821	63.920	63.920
8822	63.920	63.920
8823	63.920	63.920
8824	63.920	63.920
8825	63.920	63.920
8830	63.920	63.920
8831	63.920	63.920
8832	63.920	63.920
8833	63.920	63.920
8834	63.920	63.920
8835	63.920	63.920
8836	64.205	64.205
8837	64.205	64.205
8838	64.205	64.205
8839	64.205	64.205
8840	64.205	64.205
8841	64.205	64.205
8842	64.205	64.205
8843	64.205	64.205
8844	64.205	64.205
8845	64.205	64.205
8846	64.205	64.205
8857	64.205	64.205
8860	64.205	64.205
8861	64.205	64.205
8864	64.205	64.205
8865	64.205	64.205
8868	64.205	64.205
8870	64.205	64.205
8871	64.205	64.205
8872	64.205	64.205
8873	64.205	64.205
8874	64.205	64.205
8875	64.205	64.205
8876	64.205	64.205
8877	64.205	64.205
8878	64.205	64.205
8880	64.773	64.773
8881	64.773	64.773
8882	64.773	64.773
8883	64.773	64.773
8884	64.773	64.773
8885	64.773	64.773
8886	64.773	64.773
8887	64.773	64.773
8888	64.773	64.773
8889	64.773	64.773
8890	64.773	64.773
8891	64.773	64.773
8892	64.773	64.773
8894	64.773	64.773
8895	64.773	64.773
8896	64.773	64.773
8897	64.773	64.773
8898	64.773	64.773
8899	64.773	64.773
8900	64.773	64.773
8901	64.773	64.773
8902	64.773	64.773
8903	64.773	64.773
8911	64.773	64.773
8912	64.773	64.773
8913	64.773	64.773
8914	64.773	64.773
8916	64.773	64.773
8917	64.773	64.773
8918	64.773	64.773
8919	64.773	64.773
8920	64.773	64.773
8921	64.773	64.773
8922	64.773	64.773
8923	64.773	64.773
8924	64.773	64.773
8925	64.773	64.773
8926	64.773	64.773
8928	64.773	64.773
8929	64.773	64.773
8948	64.773	64.773
8950	64.773	64.773
8951	64.773	64.773
8952	64.773	64.773
8953	64.773	64.773
8954	64.773	64.773
8955	64.773	64.773
8956	64.773	64.773
8959	64.773	64.773
8960	64.773	64.773
8967	64.773	64.773
8968	64.773	64.773
8969	64.773	64.773
8970	64.773	64.773
8971	64.773	64.773
8972	64.773	64.773
8973	64.773	64.773
8974	64.773	64.773
8975	64.773	64.773
8976	64.773	64.773
8977	64.773	64.773
8978	64.773	64.773
9000	64.773	64.773
9001	67.045	67.045
9023	68.182	68.182
9024	68.182	68.182
9026	68.182	68.182
9029	68.182	68.182
9031	69.886	69.886
9032	70.455	70.455
9033	70.455	70.455
9034	70.455	70.455
9035	70.455	70.455
9036	70.455	70.455
9037	70.455	70.455
9038	70.739	70.739
9039	70.739	70.739
9040	70.739	70.739
9041	70.739	70.739
9042	70.739	70.739
9043	70.739	70.739
9044	70.739	70.739
9045	70.739	70.739
9046	70.739	70.739
9047	72.159	72.159
9048	72.159	72.159
9049	72.159	72.159
9064	72.727	72.727
9065	72.727	72.727
9074	72.727	72.727
9075	72.727	72.727
9076	72.727	72.727
9077	72.727	72.727
9082	72.727	72.727
9083	72.727	72.727
9084	72.727	72.727
9092	72.727	72.727
9093	72.727	72.727
9094	72.727	72.727
9095	72.727	72.727
9096	72.727	72.727
9099	72.727	72.727
9100	72.727	72.727
9101	72.727	72.727
9102	72.727	72.727
9103	72.727	72.727
9104	72.727	72.727
9105	72.727	72.727
9106	72.727	72.727
9107	72.727	72.727
9108	73.295	73.295
9109	73.295	73.295
9110	73.295	73.295
9115	73.580	73.580
9116	73.580	73.580
9117	73.580	73.580
9118	73.580	73.580
9119	73.580	73.580
9120	73.580	73.580
9121	73.580	73.580
9122	73.580	73.580
9123	73.580	73.580
9124	73.580	73.580
9125	73.580	73.580
9126	73.580	73.580
9127	73.580	73.580
9128	73.580	73.580
9129	73.580	73.580
9130	73.580	73.580
9131	73.580	73.580
9132	73.580	73.580
9133	73.580	73.580
9135	73.580	73.580
9136	73.580	73.580
9137	73.580	73.580
9138	73.580	73.580
9140	73.580	73.580
9141	73.580	73.580
9142	73.580	73.580
9143	73.580	73.580
9144	73.580	73.580
9145	73.580	73.580
9146	73.580	73.580
9147	73.580	73.580
9149	73.580	73.580
9151	73.580	73.580
9153	73.580	73.580
9154	73.580	73.580
9155	73.580	73.580
9156	73.580	73.580
9157	73.580	73.580
9161	73.580	73.580
9163	73.580	73.580
9164	73.580	73.580
9165	73.580	73.580
9166	73.580	73.580
9168	73.580	73.580
9169	73.580	73.580
9170	73.580	73.580
9171	73.580	73.580
9172	73.580	73.580
9174	73.580	73.580
9175	73.580	73.580
9176	73.580	73.580
9177	73.580	73.580
9183	73.580	73.580
9184	73.580	73.580
9185	73.580	73.580
9187	73.580	73.580
9190	73.580	73.580
9196	73.580	73.580
9199	73.580	73.580
9200	73.580	73.580
9217	73.580	73.580
9236	73.580	73.580
9244	73.580	73.580
9250	73.580	73.580
9262	73.580	73.580
9265	73.580	73.580
9275	73.580	73.580
9286	73.580	73.580
9287	73.580	73.580
9288	73.580	73.580
9289	73.580	73.580
9290	73.580	73.580
9291	73.580	73.580
9292	73.580	73.580
9293	73.580	73.580
9294	73.580	73.580
9311	73.580	73.580
9312	73.580	73.580
9315	73.864	73.864
9318	73.864	73.864
9325	73.864	73.864
9330	73.864	73.864
9331	73.864	73.864
9332	73.864	73.864
9333	73.864	73.864
9335	73.864	73.864
9341	73.864	73.864
9343	73.864	73.864
9344	73.864	73.864
9345	73.864	73.864
9346	73.864	73.864
9347	73.864	73.864
9348	73.864	73.864
9349	73.864	73.864
9350	73.864	73.864
9351	73.864	73.864
9352	73.864	73.864
9353	73.864	73.864
9354	73.864	73.864
9355	73.864	73.864
9356	73.864	73.864
9360	73.864	73.864
9361	73.864	73.864
9362	73.864	73.864
9364	73.864	73.864
9367	73.864	73.864
9372	73.864	73.864
9373	73.864	73.864
9376	73.864	73.864
9377	73.864	73.864
9378	73.864	73.864
9379	73.864	73.864
9380	73.864	73.864
9381	73.864	73.864
9382	73.864	73.864
9383	73.864	73.864
9384	73.864	73.864
9385	73.864	73.864
9386	73.864	73.864
9387	73.864	73.864
9388	73.864	73.864
9389	73.864	73.864
9390	73.864	73.864
9391	73.864	73.864
9392	73.864	73.864
9393	73.864	73.864
9394	73.864	73.864
9395	73.864	73.864
9396	73.864	73.864
9397	73.864	73.864
9398	73.864	73.864
9399	73.864	73.864
9400	73.864	73.864
9401	73.864	73.864
9402	73.864	73.864
9407	73.864	73.864
9408	73.864	73.864
9409	73.864	73.864
9410	73.864	73.864
9411	73.864	73.864
9412	73.864	73.864
9413	73.864	73.864
9414	73.864	73.864
9415	73.864	73.864
9416	73.864	73.864
9417	73.864	73.864
9418	73.864	73.864
9419	73.864	73.864
9420	73.864	73.864
9421	73.864	73.864
9422	73.864	73.864
9423	73.864	73.864
9424	73.864	73.864
9428	73.864	73.864
9429	73.864	73.864
9431	73.864	73.864
9433	73.864	73.864
9434	73.864	73.864
9435	73.864	73.864
9436	73.864	73.864
9437	73.864	73.864
9438	73.864	73.864
9441	73.864	73.864
9442	73.864	73.864
9443	73.864	73.864
9444	73.864	73.864
9447	73.864	73.864
9448	73.864	73.864
9449	73.864	73.864
9451	73.864	73.864
9452	73.864	73.864
9453	73.864	73.864
9454	73.864	73.864
9455	73.864	73.864
9456	73.864	73.864
9457	73.864	73.864
9459	73.864	73.864
9463	73.864	73.864
9464	73.864	73.864
9465	73.864	73.864
9466	73.864	73.864
9467	73.864	73.864
9468	73.864	73.864
9469	73.864	73.864
9471	73.864	73.864
9472	73.864	73.864
9473	73.864	73.864
9474	73.864	73.864
9475	73.864	73.864
9477	73.864	73.864
9478	73.864	73.864
9479	73.864	73.864
9480	73.864	73.864
9481	73.864	73.864
9483	73.864	73.864
9485	73.864	73.864
9486	73.864	73.864
9487	73.864	73.864
9488	73.864	73.864
9489	73.864	73.864
9490	73.864	73.864
9491	73.864	73.864
9492	73.864	73.864
9493	73.864	73.864
9494	73.864	73.864
9495	73.864	73.864
9496	73.864	73.864
9501	73.864	73.864
9503	73.864	73.864
9504	73.864	73.864
9505	73.864	73.864
9506	73.864	73.864
9507	73.864	73.864
9508	73.864	73.864
9509	73.864	73.864
9510	73.864	73.864
9512	73.864	73.864
9513	73.864	73.864
9515	73.864	73.864
9517	73.864	73.864
9518	73.864	73.864
9519	73.864	73.864
9520	73.864	73.864
9521	73.864	73.864
9522	73.864	73.864
9525	73.864	73.864
9526	73.864	73.864
9527	73.864	73.864
9528	73.864	73.864
9529	73.864	73.864
9530	73.864	73.864
9531	73.864	73.864
9532	73.864	73.864
9533	73.864	73.864
9534	73.864	73.864
9535	73.864	73.864
9536	73.864	73.864
9537	73.864	73.864
9538	73.864	73.864
9539	73.864	73.864
9540	73.864	73.864
9541	73.864	73.864
9561	73.864	73.864
9563	73.864	73.864
9565	73.864	73.864
9567	73.864	73.864
9568	73.864	73.864
9570	73.864	73.864
9581	73.864	73.864
9582	73.864	73.864
9583	73.864	73.864
9585	73.864	73.864
9608	73.864	73.864
9609	73.864	73.864
9610	73.864	73.864
9611	73.864	73.864
9623	73.864	73.864
9624	73.864	73.864
9649	73.864	73.864
9651	73.864	73.864
9653	73.864	73.864
9654	73.864	73.864
9655	73.864	73.864
9656	73.864	73.864
9659	73.864	73.864
9660	73.864	73.864
9661	73.864	73.864
9662	73.864	73.864
9663	73.864	73.864
9664	73.864	73.864
9665	73.864	73.864
9666	73.864	73.864
9667	73.864	73.864
9668	73.864	73.864
9669	73.864	73.864
9680	73.864	73.864
9681	73.864	73.864
9682	73.864	73.864
9683	73.864	73.864
9684	73.864	73.864
9685	73.864	73.864
9686	73.864	73.864
9687	73.864	73.864
9688	73.864	73.864
9689	73.864	73.864
9690	73.864	73.864
9691	73.864	73.864
9692	73.864	73.864
9693	73.864	73.864
9694	73.864	73.864
9695	73.864	73.864
9696	73.864	73.864
9697	73.864	73.864
9698	73.864	73.864
9699	73.864	73.864
9700	73.864	73.864
9701	73.864	73.864
9702	73.864	73.864
9703	73.864	73.864
9704	73.864	73.864
9705	73.864	73.864
9706	73.864	73.864
9707	73.864	73.864
9708	73.864	73.864
9709	73.864	73.864
9710	73.864	73.864
9724	73.864	73.864
9728	73.864	73.864
9729	73.864	73.864
9732	73.864	73.864
9733	73.864	73.864
9734	73.864	73.864
9735	73.864	73.864
9736	73.864	73.864
9737	73.864	73.864
9738	73.864	73.864
9739	73.864	73.864
9740	73.864	73.864
9741	73.864	73.864
9742	73.864	73.864
9743	73.864	73.864
9744	73.864	73.864
9745	73.864	73.864
9763	73.864	73.864
9769	73.864	73.864
9770	73.864	73.864
9771	73.864	73.864
9780	73.864	73.864
9788	73.864	73.864
9789	73.864	73.864
9790	73.864	73.864
9791	73.864	73.864
9792	73.864	73.864
9795	73.864	73.864
9796	73.864	73.864
9797	73.864	73.864
9808	73.864	73.864
9812	73.864	73.864
9818	73.864	73.864
9819	73.864	73.864
9826	73.864	73.864
9827	73.864	73.864
9828	73.864	73.864
9829	73.864	73.864
9830	73.864	73.864
9831	73.864	73.864
9832	73.864	73.864
9833	73.864	73.864
9834	73.864	73.864
9837	73.864	73.864
9839	73.864	73.864
9840	73.864	73.864
9841	73.864	73.864
9866	73.864	73.864
9867	73.864	73.864
9868	73.864	73.864
9869	73.864	73.864
9883	73.864	73.864
9884	73.864	73.864
9885	73.864	73.864
9886	73.864	73.864
9887	73.864	73.864
9888	73.864	73.864
9889	73.864	73.864
9890	73.864	73.864
9891	73.864	73.864
9896	73.864	73.864
9897	73.864	73.864
9898	73.864	73.864
9901	73.864	73.864
9902	73.864	73.864
9906	73.864	73.864
9907	73.864	73.864
9910	73.864	73.864
9911	73.864	73.864
9912	73.864	73.864
9913	73.864	73.864
9914	73.864	73.864
9915	73.864	73.864
9916	73.864	73.864
9917	73.864	73.864
9918	73.864	73.864
9919	73.864	73.864
9927	73.864	73.864
9928	73.864	73.864
9929	73.864	73.864
9930	73.864	73.864
9931	73.864	73.864
9932	73.864	73.864
9933	73.864	73.864
9934	73.864	73.864
9937	73.864	73.864
9938	73.864	73.864
9939	73.864	73.864
9944	73.864	73.864
9945	73.864	73.864
9947	73.864	73.864
9948	73.864	73.864
9949	73.864	73.864
9950	73.864	73.864
9951	73.864	73.864
9952	73.864	73.864
9953	73.864	73.864
9954	73.864	73.864
9955	73.864	73.864
9956	73.864	73.864
9957	73.864	73.864
9958	73.864	73.864
9959	73.864	73.864
9960	73.864	73.864
9961	73.864	73.864
9962	73.864	73.864
9963	73.864	73.864
9964	73.864	73.864
9965	73.864	73.864
9966	73.864	73.864
9967	73.864	73.864
9968	73.864	73.864
9969	73.864	73.864
9970	73.864	73.864
9971	73.864	73.864
9972	73.864	73.864
9973	73.864	73.864
9974	73.864	73.864
9975	73.864	73.864
9976	73.864	73.864
9982	73.864	73.864
9983	73.864	73.864
9984	73.864	73.864
9985	73.864	73.864
9986	73.864	73.864
9987	73.864	73.864
9988	73.864	73.864
9989	73.864	73.864
9990	73.864	73.864
9991	73.864	73.864
9992	73.864	73.864
10003	73.864	73.864
10004	73.864	73.864
10005	73.864	73.864
10007	73.864	73.864
10008	73.864	73.864
10011	73.864	73.864
10012	73.864	73.864
10015	73.864	73.864
10016	73.864	73.864
10017	73.864	73.864
10018	73.864	73.864
10019	73.864	73.864
10025	73.864	73.864
10026	73.864	73.864
10027	73.864	73.864
10028	73.864	73.864
10029	73.864	73.864
10030	73.864	73.864
10032	73.864	73.864
10033	73.864	73.864
10034	73.864	73.864
10035	73.864	73.864
10036	73.864	73.864
10037	73.864	73.864
10040	73.864	73.864
10041	73.864	73.864
10042	73.864	73.864
10044	73.864	73.864
10046	73.864	73.864
10047	73.864	73.864
10048	73.864	73.864
10049	73.864	73.864
10052	73.864	73.864
10054	73.864	73.864
10055	73.864	73.864
10056	73.864	73.864
10057	73.864	73.864
10058	73.864	73.864
10062	73.864	73.864
10063	73.864	73.864
10065	73.864	73.864
10067	73.864	73.864
10068	73.864	73.864
10070	73.864	73.864
10072	73.864	73.864
10075	73.864	73.864
10077	73.864	73.864
10078	73.864	73.864
10079	73.864	73.864
10080	73.864	73.864
10082	73.864	73.864
10083	73.864	73.864
10084	73.864	73.864
10085	73.864	73.864
10086	73.864	73.864
10087	73.864	73.864
10088	73.864	73.864
10089	73.864	73.864
10090	73.864	73.864
10091	73.864	73.864
10092	73.864	73.864
10093	73.864	73.864
10096	73.864	73.864
10105	73.864	73.864
10107	73.864	73.864
10109	73.864	73.864
10110	73.864	73.864
10111	73.864	73.864
10113	73.864	73.864
10114	73.864	73.864
10126	73.864	73.864
10128	73.864	73.864
10129	73.864	73.864
10130	73.864	73.864
10131	73.864	73.864
10132	73.864	73.864
10135	73.864	73.864
10136	73.864	73.864
10137	73.864	73.864
10138	73.864	73.864
10139	73.864	73.864
10141	73.864	73.864
10142	73.864	73.864
10143	73.864	73.864
10144	73.864	73.864
10145	73.864	73.864
10148	73.864	73.864
10149	73.864	73.864
10150	73.864	73.864
10158	73.864	73.864
10159	73.864	73.864
10161	73.864	73.864
10167	73.864	73.864
10168	74.148	74.148
10169	74.148	74.148
10170	74.148	74.148
10173	74.148	74.148
10175	74.148	74.148
10176	74.148	74.148
10177	74.148	74.148
10178	74.148	74.148
10179	74.148	74.148
10180	74.148	74.148
10181	74.148	74.148
10182	74.148	74.148
10183	74.148	74.148
10188	74.148	74.148
10189	74.148	74.148
10194	74.148	74.148
10195	74.148	74.148
10196	74.148	74.148
10197	74.148	74.148
10199	74.148	74.148
10200	74.148	74.148
10201	74.148	74.148
10202	74.148	74.148
10203	74.148	74.148
10207	74.148	74.148
10209	74.148	74.148
10210	74.148	74.148
10211	74.148	74.148
10212	74.148	74.148
10213	74.148	74.148
10215	74.148	74.148
10216	74.148	74.148
10218	74.148	74.148
10220	74.148	74.148
10221	74.148	74.148
10222	74.148	74.148
10223	74.148	74.148
10224	74.148	74.148
10225	74.148	74.148
10226	74.148	74.148
10227	74.148	74.148
10228	74.432	74.432
10230	74.432	74.432
10231	74.432	74.432
10234	74.432	74.432
10236	74.432	74.432
10240	74.432	74.432
10241	74.432	74.432
10242	74.432	74.432
10245	74.432	74.432
10253	74.432	74.432
10262	74.432	74.432
10263	74.432	74.432
10264	74.432	74.432
10265	74.432	74.432
10266	74.432	74.432
10267	74.432	74.432
10270	74.432	74.432
10271	74.432	74.432
10272	74.432	74.432
10274	74.432	74.432
10275	74.432	74.432
10276	74.432	74.432
10287	74.432	74.432
10296	74.432	74.432
10308	74.432	74.432
10309	74.432	74.432
10310	74.432	74.432
10311	74.432	74.432
10312	74.432	74.432
10313	74.432	74.432
10314	74.432	74.432
10315	74.432	74.432
10317	74.432	74.432
10318	74.432	74.432
10319	74.432	74.432
10321	74.432	74.432
10322	74.432	74.432
10323	74.432	74.432
10324	74.432	74.432
10325	74.432	74.432
10326	74.432	74.432
10327	74.432	74.432
10328	74.432	74.432
10329	74.432	74.432
10330	74.432	74.432
10331	74.432	74.432
10332	74.432	74.432
10333	74.432	74.432
10334	74.432	74.432
10335	74.432	74.432
10336	74.432	74.432
10337	74.432	74.432
10338	74.432	74.432
10339	74.432	74.432
10340	74.432	74.432
10341	74.432	74.432
10342	74.432	74.432
10343	74.432	74.432
