marker_number	male_position	female_position
5428	0.000	21.023
5429	0.000	21.023
5430	0.000	21.023
5431	0.000	21.023
5432	0.000	21.023
5433	0.000	21.023
5434	0.000	21.023
5435	0.000	21.023
5436	0.000	21.023
5437	0.000	21.023
5438	0.000	21.023
5439	0.000	21.023
5440	0.000	21.023
5441	0.000	21.023
5442	0.000	21.023
5443	0.000	21.023
5444	0.000	21.023
5445	0.000	21.023
5446	0.000	21.023
5447	0.000	21.023
5448	0.000	21.023
5449	0.000	21.023
5450	0.000	21.023
5451	0.000	21.023
5452	0.000	21.023
5453	0.000	21.023
5454	0.000	21.023
5455	0.000	21.023
5456	0.000	21.023
5457	0.000	21.023
5458	0.000	21.023
5459	0.000	21.023
5460	0.000	21.023
5461	0.000	21.023
5462	0.000	21.023
5463	0.000	21.023
5464	0.000	21.023
5465	0.000	21.023
5466	0.000	21.023
5467	0.000	21.023
5468	0.000	21.023
5469	0.000	21.023
5470	0.000	21.023
5471	0.000	21.023
5472	0.000	21.023
5473	0.000	21.023
5474	0.000	21.023
5475	0.000	21.023
5476	0.000	21.023
5477	0.000	21.023
5478	0.000	21.023
5479	0.000	21.023
5480	0.000	21.023
5481	0.000	21.023
5482	0.000	21.023
5483	0.000	21.023
5484	0.000	21.023
5485	0.000	21.023
5486	0.000	21.023
5487	0.000	21.023
5488	0.000	21.023
5489	0.000	21.023
5490	0.000	21.023
5491	0.000	21.023
5492	0.000	21.023
5493	0.000	21.023
5494	0.000	21.023
5495	0.000	21.023
5496	0.000	21.023
5497	0.000	21.023
5498	0.000	21.023
5499	0.000	21.023
5500	0.000	21.023
5501	0.000	21.023
5502	0.000	21.023
5503	0.000	21.023
5504	0.000	21.023
5505	0.000	21.023
5506	0.000	21.023
5507	0.000	21.023
5508	0.000	21.023
5509	0.000	21.023
5510	0.000	21.023
5511	0.000	21.023
5512	0.000	21.023
5513	0.000	21.023
5514	0.000	21.023
5515	0.000	21.023
5516	0.000	21.023
5517	0.000	21.023
5518	0.000	21.023
5519	0.000	21.023
5520	0.000	21.023
5521	0.000	21.023
5522	0.000	21.023
5523	0.000	21.023
5524	0.000	21.023
5525	0.000	21.023
5526	0.000	21.023
5527	0.000	21.023
5528	0.000	21.023
5529	0.000	21.023
5530	0.000	21.023
5531	0.000	21.023
5532	0.000	21.023
5533	0.000	21.023
5534	0.000	21.023
5535	0.000	21.023
5536	0.000	21.023
5537	0.000	21.023
5538	0.000	21.023
5539	0.000	21.023
5540	0.000	21.023
5541	0.000	21.023
5542	0.000	21.023
5543	0.000	21.023
5544	0.000	21.023
5545	0.000	21.023
5546	0.000	21.023
5547	0.000	21.023
5548	0.000	21.023
5549	0.000	21.023
5550	0.000	21.023
5551	0.000	21.023
5552	0.000	21.023
5553	0.000	21.023
5554	0.000	21.023
5555	0.000	21.023
5556	0.000	21.023
5558	0.000	21.023
5560	0.000	21.023
5561	0.000	21.023
5562	0.000	21.023
5563	0.000	21.023
5565	0.000	21.023
5566	0.000	21.023
5567	0.000	21.023
5568	0.000	21.023
5569	0.000	21.023
5570	0.000	21.023
5571	0.000	21.023
5573	0.000	22.159
5574	0.000	22.159
5576	0.000	22.159
5577	0.000	22.159
5578	0.000	22.159
5579	0.000	22.159
5580	0.000	22.159
5581	0.000	22.159
5582	0.000	22.159
5583	0.000	22.159
5584	0.000	22.159
5585	0.000	22.159
5586	0.000	22.159
5587	0.000	22.159
5588	0.000	22.159
5589	0.000	22.159
5590	0.000	22.159
5591	0.000	22.159
5592	0.000	22.159
5593	0.000	22.159
5594	0.000	22.159
5595	0.000	22.159
5596	0.000	22.159
5597	0.000	22.159
5598	0.000	22.159
5599	0.000	22.159
5600	0.000	22.159
5601	0.000	22.159
5602	0.000	22.159
5603	0.000	22.159
5604	0.000	22.159
5605	0.000	22.159
5606	0.000	22.159
5607	0.000	22.159
5610	0.000	22.159
5611	0.000	22.159
5612	0.000	22.159
5613	0.000	22.159
5614	0.000	22.159
5615	0.000	22.159
5617	0.000	22.159
5618	0.000	22.159
5619	0.000	22.159
5620	0.000	22.159
5621	0.000	22.159
5622	0.000	22.159
5623	0.000	22.159
5624	0.000	22.159
5625	0.000	22.159
5626	0.000	22.159
5627	0.000	22.159
5628	0.000	22.159
5629	0.000	22.159
5630	0.000	22.159
5631	0.000	22.159
5632	0.000	22.159
5633	0.000	22.159
5634	0.000	22.159
5635	0.000	22.159
5636	0.000	22.159
5637	0.000	22.159
5638	0.000	22.159
5639	0.000	22.159
5640	0.000	22.159
5641	0.000	22.159
5642	0.000	22.159
5643	0.000	22.159
5644	0.000	22.159
5645	0.000	22.159
5646	0.000	22.159
5647	0.000	22.159
5648	0.000	22.159
5649	0.000	22.159
5650	0.000	22.159
5651	0.000	22.159
5652	0.000	22.159
5653	0.000	22.159
5654	0.000	22.159
5655	0.000	22.159
5656	0.000	22.159
5657	0.000	22.159
5658	0.000	22.159
5659	0.000	22.159
5660	0.000	22.159
5661	0.000	22.159
5662	0.000	22.159
5663	0.000	22.159
5664	0.000	22.159
5665	0.000	22.159
5666	0.000	22.159
5667	0.000	22.159
5668	0.000	22.159
5669	0.000	22.159
5671	0.000	22.159
5672	0.000	22.159
5673	0.000	22.159
5674	0.000	22.159
5676	0.000	22.159
5677	0.000	22.159
5678	0.000	22.159
5679	0.000	22.159
5680	0.000	22.159
5682	0.000	22.159
5683	0.000	22.159
5684	0.000	22.159
5686	0.000	22.159
5687	0.000	22.159
5688	0.000	22.159
5689	0.000	22.159
5690	0.000	22.159
5691	0.000	22.159
5692	0.000	22.159
5694	0.000	22.159
5696	0.000	22.159
5697	0.000	22.159
5698	0.000	22.159
5699	0.000	22.159
5700	0.000	22.159
5701	0.000	22.159
5702	0.000	22.159
5703	0.000	22.159
5704	0.000	22.159
5705	0.000	22.159
5706	0.000	22.159
5707	0.000	22.159
5708	0.000	22.159
5709	0.000	22.159
5710	0.000	22.159
5711	0.000	22.159
5712	0.000	22.159
5713	0.000	22.159
5714	0.000	22.159
5715	0.000	22.159
5716	0.000	22.159
5717	0.000	22.159
5718	0.000	22.159
5720	0.000	22.159
5722	0.000	22.159
5723	0.000	22.159
5724	0.000	22.159
5725	0.000	22.159
5726	0.000	22.159
5728	0.000	22.159
5729	0.000	22.159
5730	0.000	22.159
5731	0.000	22.159
5732	0.000	22.159
5733	0.000	22.159
5734	0.000	22.159
5735	0.000	22.159
5736	0.000	22.159
5737	0.000	22.159
5738	0.000	22.159
5742	0.000	22.159
5747	0.000	22.159
5750	0.000	22.159
5751	0.000	22.159
5752	0.000	22.159
5753	0.000	22.159
5754	0.000	22.159
5755	0.000	22.159
5756	0.000	22.159
5757	0.000	22.159
5758	0.000	22.159
5759	0.000	22.159
5760	0.000	22.159
5761	0.000	22.159
5762	0.000	22.159
5764	0.000	22.159
5765	0.000	22.159
5766	0.000	22.159
5767	0.000	22.159
5768	0.000	22.159
5769	0.000	22.159
5770	0.000	22.159
5771	0.000	22.159
5772	0.000	22.159
5773	0.000	22.159
5774	0.000	22.159
5775	0.000	22.159
5778	0.000	22.159
5779	0.000	22.159
5780	0.000	22.159
5781	0.000	22.159
5782	0.000	22.159
5783	0.000	22.159
5784	0.000	22.159
5785	0.000	22.159
5786	0.000	22.159
5787	0.000	22.159
5788	0.000	22.159
5789	0.000	22.159
5790	0.000	22.159
5793	0.000	22.159
5794	0.000	22.159
5796	0.000	22.159
5797	0.000	22.159
5798	0.000	22.159
5799	0.000	22.159
5800	0.000	22.159
5801	0.000	22.159
5802	0.000	22.159
5803	0.000	22.159
5804	0.000	22.159
5805	0.000	22.159
5806	0.000	22.159
5807	0.000	22.159
5808	0.000	22.159
5809	0.000	22.159
5814	0.000	22.159
5818	0.000	22.159
5819	0.000	22.159
5822	0.000	22.159
5823	0.000	22.159
5824	0.000	22.159
5829	0.000	22.159
5830	0.000	22.159
5831	0.000	22.159
5833	0.000	22.159
5834	0.000	22.159
5835	0.000	22.159
5836	0.000	22.159
5837	0.000	22.159
5839	0.000	22.159
5840	0.000	22.159
5841	0.000	22.159
5842	0.000	22.159
5843	0.000	22.159
5844	0.000	22.159
5845	0.000	22.159
5846	0.000	22.159
5848	0.000	22.159
5849	0.000	22.159
5850	0.000	22.159
5851	0.000	22.159
5852	0.000	22.159
5853	0.000	22.159
5854	0.000	22.159
5855	0.000	22.159
5856	0.000	22.159
5857	0.000	22.159
5858	0.000	22.159
5859	0.000	22.159
5860	0.000	22.159
5861	0.000	22.159
5862	0.000	22.159
5863	0.000	22.159
5864	0.000	22.159
5865	0.000	22.159
5866	0.000	22.159
5867	0.000	22.159
5868	0.000	22.159
5869	0.000	22.159
5871	0.000	22.159
5872	0.000	22.159
5873	0.000	22.159
5874	0.000	22.159
5875	0.000	22.159
5876	0.000	22.159
5877	0.000	22.159
5879	0.000	22.159
5881	0.000	22.159
5882	0.000	22.159
5883	0.000	22.159
5885	0.000	22.159
5888	0.000	22.159
5889	0.000	22.159
5890	0.000	22.159
5891	0.000	22.159
5892	0.000	22.159
5893	0.000	22.159
5894	0.000	22.159
5895	0.000	22.159
5896	0.000	22.159
5897	0.000	22.159
5898	0.000	22.159
5899	0.000	22.159
5900	0.000	22.159
5901	0.000	22.159
5902	0.000	22.159
5904	0.000	22.159
5905	0.000	22.159
5906	0.000	22.159
5908	0.000	22.159
5909	0.000	22.159
5910	0.000	22.159
5911	0.000	22.159
5912	0.000	22.159
5913	0.000	22.159
5914	0.000	22.159
5915	0.000	22.159
5916	0.000	22.159
5918	0.000	22.159
5919	0.000	22.159
5920	0.000	22.159
5921	0.000	22.159
5923	0.000	22.159
5924	0.000	22.159
5925	0.000	22.159
5926	0.000	22.159
5927	0.000	22.159
5928	0.000	22.159
5932	0.000	22.159
5933	0.000	22.159
5934	0.000	22.159
5935	0.000	22.159
5936	0.000	22.159
5937	0.000	22.159
5938	0.000	22.727
5940	0.000	22.727
5941	0.000	22.727
5942	0.000	22.727
5944	0.000	22.727
5945	0.000	22.727
5946	0.000	22.727
5947	0.000	22.727
5948	0.000	22.727
5949	0.000	22.727
5950	0.000	22.727
5951	0.000	22.727
5952	0.000	22.727
5953	0.000	22.727
5954	0.000	22.727
5955	0.000	22.727
5956	0.000	22.727
5957	0.000	22.727
5958	0.000	22.727
5959	0.000	22.727
5960	0.000	22.727
5962	0.000	22.727
5963	0.000	22.727
5964	0.000	22.727
5965	0.000	22.727
5966	0.000	22.727
5967	0.000	22.727
5968	0.000	22.727
5969	0.000	22.727
5970	0.000	22.727
5971	0.000	22.727
5972	0.000	22.727
5973	0.000	22.727
5974	0.000	22.727
5975	0.000	22.727
5976	0.000	22.727
5977	0.000	22.727
5978	0.000	22.727
5979	0.000	22.727
5980	0.000	22.727
5981	0.000	22.727
5982	0.000	22.727
5983	0.000	22.727
5984	0.000	22.727
5985	0.000	22.727
5986	0.000	22.727
5987	0.000	22.727
5988	0.000	22.727
5989	0.000	22.727
5990	0.000	22.727
5991	0.000	22.727
5992	0.000	22.727
5993	0.000	22.727
5994	0.000	22.727
5995	0.000	22.727
5996	0.000	22.727
5997	0.000	22.727
5998	0.000	22.727
5999	0.000	22.727
6000	0.000	22.727
6001	0.000	22.727
6002	0.000	22.727
6003	0.000	22.727
6004	0.000	22.727
6005	0.000	22.727
6006	0.000	22.727
6007	0.000	22.727
6008	0.000	22.727
6009	0.000	22.727
6010	0.000	22.727
6014	0.000	22.727
6015	0.000	22.727
6016	0.000	22.727
6017	0.000	22.727
6018	0.000	22.727
6019	0.000	22.727
6020	0.000	22.727
6021	0.000	22.727
6022	0.000	22.727
6023	0.000	22.727
6024	0.000	22.727
6025	0.000	22.727
6026	0.000	22.727
6027	0.000	22.727
6028	0.000	22.727
6029	0.000	22.727
6030	0.000	22.727
6031	0.000	22.727
6032	0.000	22.727
6033	0.000	22.727
6034	0.000	22.727
6035	0.000	22.727
6036	0.000	22.727
6037	0.000	22.727
6038	0.000	22.727
6039	0.000	22.727
6040	0.000	22.727
6041	0.000	22.727
6042	0.000	22.727
6043	0.000	22.727
6044	0.000	22.727
6045	0.000	22.727
6046	0.000	22.727
6047	0.000	22.727
6048	0.000	22.727
6049	0.000	22.727
6050	0.000	22.727
6051	0.000	22.727
6052	0.000	22.727
6053	0.000	22.727
6055	0.000	22.727
6056	0.000	22.727
6057	0.000	22.727
6058	0.000	22.727
6059	0.000	22.727
6060	0.000	22.727
6061	0.000	22.727
6064	0.000	22.727
6065	0.000	22.727
6066	0.000	22.727
6067	0.000	22.727
6069	0.000	22.727
6070	0.000	22.727
6071	0.000	22.727
6072	0.000	22.727
6073	0.000	22.727
6074	0.000	22.727
6075	0.000	22.727
6076	0.000	22.727
6077	0.000	22.727
6078	0.000	22.727
6079	0.000	22.727
6080	0.000	22.727
6081	0.000	22.727
6082	0.000	22.727
6083	0.000	22.727
6084	0.000	22.727
6085	0.000	22.727
6086	0.000	22.727
6087	0.000	22.727
6088	0.000	22.727
6089	0.000	22.727
6090	0.000	22.727
6091	0.000	22.727
6092	0.000	22.727
6093	0.000	22.727
6103	0.000	22.727
6104	0.000	22.727
6105	0.000	22.727
6106	0.000	23.295
6107	0.000	23.295
6108	0.000	23.295
6109	0.000	23.295
6111	0.000	23.864
6112	0.000	23.864
6113	0.000	23.864
6114	0.000	23.864
6115	0.000	23.864
6116	0.000	23.864
6117	0.000	23.864
6118	0.000	23.864
6119	0.000	23.864
6122	0.000	23.864
6124	0.000	23.864
6125	0.000	23.864
6126	0.000	23.864
6127	0.000	23.864
6128	0.000	23.864
6129	0.000	23.864
6130	0.000	23.864
6131	0.000	23.864
6133	0.000	23.864
6134	0.000	23.864
6135	0.000	23.864
6136	0.000	23.864
6137	0.000	23.864
6138	0.000	23.864
6139	0.000	23.864
6140	0.000	23.864
6141	0.000	23.864
6142	0.000	23.864
6143	0.000	23.864
6144	0.000	23.864
6145	0.000	23.864
6146	0.000	23.864
6147	0.000	23.864
6148	0.000	23.864
6149	0.000	23.864
6151	0.000	23.864
6152	0.000	23.864
6153	0.000	23.864
6154	0.000	23.864
6155	0.000	23.864
6156	0.000	23.864
6157	0.000	23.864
6158	0.000	23.864
6184	0.000	23.864
6186	0.000	23.864
6187	0.000	23.864
6188	0.000	23.864
6189	0.000	23.864
6190	0.000	23.864
6192	0.000	23.864
6193	0.000	23.864
6194	0.000	23.864
6195	0.000	23.864
6196	0.000	23.864
6197	0.000	23.864
6198	0.000	23.864
6199	0.000	23.864
6200	0.000	23.864
6201	0.000	23.864
6202	0.000	23.864
6204	0.000	23.864
6205	0.000	23.864
6206	0.000	23.864
6207	0.000	23.864
6208	0.000	23.864
6209	0.000	23.864
6210	0.000	23.864
6211	0.000	23.864
6212	0.000	23.864
6213	0.000	23.864
6214	0.000	23.864
6215	0.000	23.864
6216	0.000	23.864
6218	0.000	23.864
6219	0.000	23.864
6220	0.000	23.864
6221	0.000	23.864
6222	0.000	23.864
6223	0.000	23.864
6224	0.000	23.864
6225	0.000	23.864
6226	0.000	23.864
6227	0.000	23.864
6228	0.000	23.864
6229	0.000	23.864
6230	0.000	23.864
6231	0.000	23.864
6233	0.000	23.864
6234	0.000	23.864
6240	0.000	23.864
6241	0.000	23.864
6242	0.000	23.864
6243	0.000	23.864
6244	0.000	23.864
6245	0.000	23.864
6246	0.000	23.864
6247	0.000	23.864
6248	0.000	23.864
6249	0.000	23.864
6250	0.000	23.864
6251	0.000	23.864
6252	0.000	23.864
6256	0.000	23.864
6259	0.000	23.864
6260	0.000	23.864
6261	0.000	23.864
6262	0.000	23.864
6263	0.000	23.864
6264	0.000	23.864
6265	0.000	23.864
6266	0.000	23.864
6267	0.000	23.864
6268	0.000	23.864
6270	0.000	23.864
6271	0.000	23.864
6272	0.000	23.864
6273	0.000	23.864
6274	0.000	23.864
6275	0.000	23.864
6276	0.000	23.864
6277	0.000	23.864
6278	0.000	23.864
6279	0.000	23.864
6280	0.000	23.864
6281	0.000	23.864
6283	0.000	23.864
6284	0.000	23.864
6285	0.000	23.864
6286	0.000	23.864
6287	0.000	23.864
6288	0.000	23.864
6289	0.000	23.864
6290	0.000	23.864
6291	0.000	23.864
6292	0.000	23.864
6293	0.000	23.864
6294	0.000	23.864
6295	0.000	23.864
6296	0.000	23.864
6297	0.000	23.864
6299	0.000	23.864
6300	0.000	23.864
6301	0.000	23.864
6302	0.000	23.864
6303	0.000	23.864
6304	0.000	23.864
6305	0.000	23.864
6306	0.000	23.864
6307	0.000	23.864
6308	0.000	23.864
6309	0.000	23.864
6310	0.000	23.864
6311	0.000	23.864
6312	0.000	23.864
6313	0.000	23.864
6314	0.000	23.864
6315	0.000	23.864
6316	0.000	23.864
6317	0.000	23.864
6318	0.000	23.864
6319	0.000	23.864
6320	0.000	23.864
6321	0.000	23.864
6322	0.000	23.864
6323	0.000	23.864
6324	0.000	23.864
6325	0.000	23.864
6326	0.000	23.864
6327	0.000	23.864
6329	0.000	23.864
6330	0.000	23.864
6331	0.000	23.864
6332	0.000	23.864
6333	0.000	23.864
6334	0.000	23.864
6335	0.000	23.864
6338	0.000	23.864
6340	0.000	23.864
6341	0.000	23.864
6342	0.000	23.864
6343	0.000	23.864
6348	0.000	23.864
6349	0.000	23.864
6350	0.000	23.864
6352	0.000	23.864
6353	0.000	23.864
6354	0.000	23.864
6356	0.000	23.864
6357	0.000	23.864
6358	0.000	23.864
6359	0.000	23.864
6360	0.000	23.864
6361	0.000	23.864
6364	0.000	23.864
6365	0.000	23.864
6366	0.000	23.864
6367	0.000	23.864
6368	0.000	23.864
6369	0.000	23.864
6370	0.000	23.864
6371	0.000	23.864
6372	0.000	23.864
6373	0.000	23.864
6374	0.000	23.864
6375	0.000	23.864
6376	0.000	23.864
6377	0.000	23.864
6378	0.000	23.864
6379	0.000	23.864
6380	0.000	23.864
6381	0.000	23.864
6382	0.000	23.864
6383	0.000	23.864
6384	0.000	23.864
6385	0.000	23.864
6386	0.000	23.864
6387	0.000	23.864
6388	0.000	23.864
6392	0.000	23.864
6393	0.000	23.864
6394	0.000	23.864
6395	0.000	23.864
6396	0.000	23.864
6397	0.000	23.864
6398	0.000	23.864
6399	0.000	23.864
6400	0.000	23.864
6401	0.000	23.864
6402	0.000	23.864
6403	0.000	23.864
6404	0.000	23.864
6405	0.000	23.864
6406	0.000	23.864
6407	0.000	23.864
6408	0.000	23.864
6409	0.000	23.864
6410	0.000	23.864
6411	0.000	23.864
6412	0.000	23.864
6413	0.000	23.864
6414	0.000	23.864
6415	0.000	23.864
6416	0.000	23.864
6417	0.000	23.864
6418	0.000	23.864
6419	0.000	23.864
6420	0.000	23.864
6421	0.000	23.864
6422	0.000	23.864
6423	0.000	23.864
6424	0.000	23.864
6425	0.000	23.864
6426	0.000	23.864
6427	0.000	23.864
6428	0.000	23.864
6429	0.000	23.864
6430	0.000	23.864
6431	0.000	23.864
6432	0.000	23.864
6433	0.000	23.864
6434	0.000	23.864
6435	0.000	23.864
6436	0.000	23.864
6437	0.000	23.864
6438	0.000	23.864
6439	0.000	23.864
6440	0.000	23.864
6441	0.000	23.864
6442	0.000	23.864
6443	0.000	23.864
6444	0.000	23.864
6445	0.000	23.864
6446	0.000	23.864
6447	0.000	23.864
6454	0.000	23.864
6455	0.000	23.864
6456	0.000	23.864
6457	0.000	23.864
6458	0.000	23.864
6459	0.000	23.864
6460	0.000	23.864
6461	0.000	23.864
6462	0.000	23.864
6463	0.000	23.864
6464	0.000	23.864
6465	0.000	23.864
6466	0.000	23.864
6467	0.000	23.864
6468	0.000	23.864
6469	0.000	23.864
6470	0.000	23.864
6471	0.000	23.864
6472	0.000	23.864
6473	0.000	23.864
6474	0.000	23.864
6475	0.000	23.864
6476	0.000	23.864
6477	0.000	23.864
6478	0.000	23.864
6479	0.000	23.864
6480	0.000	23.864
6481	0.000	23.864
6482	0.000	23.864
6483	0.000	23.864
6484	0.000	23.864
6485	0.000	23.864
6529	0.000	23.864
6530	0.000	23.864
6532	0.000	23.864
6533	0.000	23.864
6534	0.000	23.864
6535	0.000	23.864
6536	0.000	23.864
6537	0.000	23.864
6538	0.000	23.864
6539	0.000	23.864
6540	0.000	23.864
6541	0.000	23.864
6553	0.000	23.864
6555	0.000	23.864
6556	0.000	23.864
6557	0.000	23.864
6558	0.000	23.864
6559	0.000	23.864
6560	0.000	23.864
6561	0.000	23.864
6562	0.000	23.864
6563	0.000	23.864
6564	0.000	23.864
6565	0.000	23.864
6566	0.000	23.864
6567	0.000	23.864
6568	0.000	23.864
6569	0.000	23.864
6570	0.000	23.864
6571	0.000	23.864
6572	0.000	23.864
6574	0.000	23.864
6575	0.000	23.864
6576	0.000	23.864
6577	0.000	24.432
6578	0.000	24.432
6579	0.000	24.432
6580	0.000	24.432
6581	0.000	24.432
6582	0.000	24.432
6583	0.000	24.432
6584	0.000	24.432
6606	0.000	24.432
6607	0.000	24.432
6609	0.000	24.432
6610	0.000	24.432
6611	0.000	24.432
6612	0.000	24.432
6613	0.000	24.432
6614	0.000	24.432
6615	0.000	24.432
6616	0.000	24.432
6617	0.000	24.432
6618	0.000	24.432
6619	0.000	24.432
6620	0.000	24.432
6623	0.000	24.432
6624	0.000	24.432
6625	0.000	24.432
6626	0.000	24.432
6627	0.000	24.432
6628	0.000	24.432
6629	0.000	24.432
6630	0.000	24.432
6631	0.000	24.432
6632	0.000	24.432
6633	0.000	24.432
6634	0.000	24.432
6635	0.000	24.432
6636	0.000	24.432
6637	0.000	24.432
6638	0.000	24.432
6639	0.000	24.432
6640	0.000	24.432
6641	0.000	24.432
6642	0.000	24.432
6643	0.000	24.432
6644	0.000	24.432
6645	0.000	24.432
6646	0.000	24.432
6647	0.000	24.432
6648	0.000	24.432
6649	0.000	24.432
6650	0.000	24.432
6651	0.000	24.432
6652	0.000	24.432
6653	0.000	24.432
6654	0.000	24.432
6655	0.000	24.432
6656	0.000	24.432
6657	0.000	24.432
6658	0.000	24.432
6659	0.000	24.432
6660	0.000	24.432
6661	0.000	24.432
6662	0.000	24.432
6663	0.000	24.432
6664	0.000	24.432
6665	0.000	24.432
6666	0.000	24.432
6667	0.000	24.432
6668	0.000	24.432
6669	0.000	24.432
6670	0.000	24.432
6671	0.000	24.432
6672	0.000	24.432
6673	0.000	24.432
6674	0.000	24.432
6675	0.000	24.432
6676	0.000	24.432
6677	0.000	24.432
6678	0.000	24.432
6679	0.000	24.432
6680	0.000	24.432
6683	0.000	24.432
6684	0.000	24.432
6685	0.000	24.432
6686	0.000	24.432
6687	0.000	24.432
6688	0.000	24.432
6689	0.000	24.432
6690	0.000	24.432
6691	0.000	24.432
6692	0.000	24.432
6693	0.000	24.432
6694	0.000	24.432
6695	0.000	24.432
6696	0.000	24.432
6697	0.000	24.432
6698	0.000	24.432
6699	0.000	24.432
6700	0.000	24.432
6701	0.000	24.432
6702	0.000	24.432
6703	0.000	24.432
6704	0.000	24.432
6705	0.000	24.432
6706	0.000	24.432
6707	0.000	24.432
6708	0.000	24.432
6709	0.000	24.432
6710	0.000	24.432
6711	0.000	24.432
6712	0.000	24.432
6713	0.000	24.432
6714	0.000	24.432
6715	0.000	24.432
6716	0.000	24.432
6717	0.000	24.432
6718	0.000	24.432
6719	0.000	24.432
6720	0.000	24.432
6721	0.000	24.432
6722	0.000	24.432
6723	0.000	24.432
6724	0.000	24.432
6725	0.000	24.432
6726	0.000	24.432
6727	0.000	24.432
6728	0.000	24.432
6729	0.000	24.432
6730	0.000	24.432
6731	0.000	24.432
6732	0.000	24.432
6733	0.000	24.432
6734	0.000	24.432
6735	0.000	24.432
6736	0.000	24.432
6737	0.000	24.432
6738	0.000	24.432
6739	0.000	24.432
6740	0.000	24.432
6741	0.000	24.432
6742	0.000	24.432
6743	0.000	24.432
6744	0.000	24.432
6745	0.000	24.432
6746	0.000	24.432
6747	0.000	24.432
6748	0.000	24.432
6749	0.000	24.432
6750	0.000	24.432
6751	0.000	24.432
6752	0.000	24.432
6755	0.000	24.432
6756	0.000	24.432
6757	0.000	24.432
6758	0.000	24.432
6759	0.000	24.432
6760	0.000	24.432
6761	0.000	24.432
6762	0.000	24.432
6763	0.000	24.432
6764	0.000	24.432
6765	0.000	24.432
6766	0.000	24.432
6767	0.000	24.432
6768	0.000	24.432
6769	0.000	24.432
6770	0.000	24.432
6771	0.000	24.432
6772	0.000	24.432
6773	0.000	24.432
6774	0.000	24.432
6775	0.000	24.432
6776	0.000	24.432
6777	0.000	24.432
6778	0.000	24.432
6779	0.000	24.432
6780	0.000	24.432
6781	0.000	24.432
6783	0.000	24.432
6784	0.000	24.432
6785	0.000	24.432
6786	0.000	24.432
6787	0.000	24.432
6788	0.000	24.432
6789	0.000	24.432
6791	0.000	24.432
6792	0.000	24.432
6793	0.000	24.432
6794	0.000	24.432
6795	0.000	24.432
6796	0.000	24.432
6797	0.000	24.432
6798	0.000	24.432
6799	0.000	24.432
6800	0.000	24.432
6801	0.000	24.432
6802	0.000	24.432
6803	0.000	24.432
6804	0.000	24.432
6823	0.000	24.432
6824	0.000	24.432
6825	0.000	24.432
6826	0.000	24.432
6827	0.000	24.432
6828	0.000	24.432
6829	0.000	24.432
6830	0.000	24.432
6831	0.000	24.432
6832	0.000	24.432
6833	0.000	24.432
6834	0.000	24.432
6835	0.000	24.432
6836	0.000	24.432
6837	0.000	24.432
6838	0.000	24.432
6839	0.000	24.432
6840	0.000	24.432
6841	0.000	24.432
6842	0.000	24.432
6849	0.000	24.432
6850	0.000	24.432
6851	0.000	24.432
6852	0.000	24.432
6853	0.000	24.432
6854	0.000	24.432
6855	0.000	24.432
6856	0.000	24.432
6857	0.000	24.432
6858	0.000	24.432
6859	0.000	24.432
6860	0.000	24.432
6861	0.000	24.432
6862	0.000	24.432
6863	0.000	24.432
6864	0.000	24.432
6865	0.000	24.432
6867	0.000	24.432
6868	0.000	24.432
6869	0.000	24.432
6870	0.000	24.432
6871	0.000	24.432
6872	0.000	24.432
6873	0.000	24.432
6874	0.000	24.432
6875	0.000	24.432
6876	0.000	24.432
6877	0.000	24.432
6878	0.000	24.432
6879	0.000	24.432
6880	0.000	24.432
6881	0.000	24.432
6882	0.000	24.432
6883	0.000	24.432
6884	0.000	24.432
6885	0.000	24.432
6886	0.000	24.432
6887	0.000	24.432
6888	0.000	24.432
6889	0.000	24.432
6890	0.000	24.432
6891	0.000	24.432
6892	0.000	24.432
6893	0.000	24.432
6894	0.000	24.432
6895	0.000	24.432
6896	0.000	24.432
6897	0.000	24.432
6898	0.000	24.432
6899	0.000	24.432
6900	0.000	24.432
6901	0.000	24.432
6902	0.000	24.432
6903	0.000	24.432
6904	0.000	24.432
6905	0.000	24.432
6906	0.000	24.432
6907	0.000	24.432
6908	0.000	24.432
6909	0.000	24.432
6910	0.000	24.432
6911	0.000	24.432
6912	0.000	24.432
6913	0.000	25.000
6914	0.000	25.000
6915	0.000	25.000
6917	0.000	25.000
6918	0.000	25.000
6919	0.000	25.000
6920	0.000	25.000
6921	0.000	25.000
6922	0.000	25.000
6923	0.000	25.000
6924	0.000	25.000
6925	0.000	25.000
6926	0.000	25.000
6927	0.000	25.000
6928	0.000	25.000
6929	0.000	25.000
6930	0.000	25.000
6931	0.000	25.000
6932	0.000	25.000
6933	0.000	25.000
6934	0.000	25.000
6935	0.000	25.000
6936	0.000	25.000
6937	0.000	25.000
6939	0.000	25.000
6940	0.000	25.000
6941	0.000	25.568
6943	0.000	25.568
6948	0.000	25.568
6949	0.000	25.568
6951	0.000	25.568
6952	0.000	25.568
6953	0.000	25.568
6954	0.000	25.568
6955	0.000	25.568
6956	0.000	25.568
6957	0.000	25.568
6958	0.000	25.568
6959	0.000	25.568
6960	0.000	25.568
6962	0.000	25.568
6963	0.000	25.568
6964	0.000	25.568
6965	0.000	25.568
6967	0.000	25.568
6970	0.000	25.568
6971	0.000	25.568
6972	0.000	25.568
