marker_number	male_position	female_position
4246	15.341	15.341
4247	15.341	15.341
4248	15.341	15.341
4250	15.341	15.341
4251	15.341	15.341
4252	15.341	15.341
4253	15.341	15.341
4254	15.341	15.341
4255	15.341	15.341
4256	15.341	15.341
4257	15.341	15.341
4258	15.341	15.341
4259	15.341	15.341
4260	15.341	15.341
4261	16.477	16.477
4262	16.477	16.477
4263	16.477	16.477
4265	16.477	16.477
4269	16.477	16.477
4284	16.477	16.477
4285	16.477	16.477
4286	16.761	16.761
4287	16.761	16.761
4288	16.761	16.761
4289	16.761	16.761
4290	16.761	16.761
4291	16.761	16.761
4292	16.761	16.761
4293	16.761	16.761
4294	16.761	16.761
4295	16.761	16.761
4296	16.761	16.761
4297	16.761	16.761
4298	16.761	16.761
4299	16.761	16.761
4300	16.761	16.761
4301	16.761	16.761
4302	16.761	16.761
4303	16.761	16.761
4304	16.761	16.761
4305	16.761	16.761
4306	16.761	16.761
4307	16.761	16.761
4308	16.761	16.761
4309	16.761	16.761
4310	16.761	16.761
4311	16.761	16.761
4312	16.761	16.761
4313	16.761	16.761
4314	16.761	16.761
4315	16.761	16.761
4316	16.761	16.761
4317	16.761	16.761
4318	16.761	16.761
4319	16.761	16.761
4320	16.761	16.761
4321	16.761	16.761
4322	16.761	16.761
4323	16.761	16.761
4332	16.761	16.761
4333	16.761	16.761
4338	16.761	16.761
4339	16.761	16.761
4341	16.761	16.761
4351	16.761	16.761
4352	16.761	16.761
4353	16.761	16.761
4354	16.761	16.761
4363	16.761	16.761
4364	16.761	16.761
4365	16.761	16.761
4378	16.761	16.761
4380	16.761	16.761
4381	16.761	16.761
4382	16.761	16.761
4383	16.761	16.761
4384	16.761	16.761
4385	16.761	16.761
4386	16.761	16.761
4387	16.761	16.761
4388	16.761	16.761
4389	16.761	16.761
4390	16.761	16.761
4391	16.761	16.761
4415	16.761	16.761
4417	16.761	16.761
4422	16.761	16.761
4423	16.761	16.761
4427	16.761	16.761
4428	16.761	16.761
4429	16.761	16.761
4431	16.761	16.761
4432	16.761	16.761
4433	16.761	16.761
4434	16.761	16.761
4436	16.761	16.761
4437	16.761	16.761
4438	16.761	16.761
4439	16.761	16.761
4440	16.761	16.761
4441	16.761	16.761
4442	16.761	16.761
4449	16.761	16.761
4450	16.761	16.761
4451	16.761	16.761
4452	16.761	16.761
4453	16.761	16.761
4455	16.761	16.761
4456	16.761	16.761
4457	16.761	16.761
4458	16.761	16.761
4459	16.761	16.761
4460	16.761	16.761
4461	16.761	16.761
4462	16.761	16.761
4463	16.761	16.761
4464	16.761	16.761
4465	16.761	16.761
4466	16.761	16.761
4469	16.761	16.761
4471	16.761	16.761
4474	16.761	16.761
4475	16.761	16.761
4476	16.761	16.761
4477	16.761	16.761
4488	16.761	16.761
4489	16.761	16.761
4495	16.761	16.761
4501	16.761	16.761
4502	16.761	16.761
4503	16.761	16.761
4504	16.761	16.761
4505	16.761	16.761
4506	16.761	16.761
4507	16.761	16.761
4508	16.761	16.761
4509	16.761	16.761
4512	16.761	16.761
4513	16.761	16.761
4514	16.761	16.761
4515	16.761	16.761
4517	16.761	16.761
4519	16.761	16.761
4520	16.761	16.761
4521	16.761	16.761
4522	16.761	16.761
4523	16.761	16.761
4524	16.761	16.761
4525	16.761	16.761
4526	16.761	16.761
4527	16.761	16.761
4528	16.761	16.761
4529	16.761	16.761
4530	16.761	16.761
4535	16.761	16.761
4536	16.761	16.761
4546	16.761	16.761
4548	16.761	16.761
4550	16.761	16.761
4560	16.761	16.761
4561	16.761	16.761
4562	16.761	16.761
4563	16.761	16.761
4564	16.761	16.761
4565	16.761	16.761
4566	16.761	16.761
4567	16.761	16.761
4568	16.761	16.761
4569	16.761	16.761
4570	16.761	16.761
4571	16.761	16.761
4572	16.761	16.761
4574	16.761	16.761
4575	16.761	16.761
4576	16.761	16.761
4577	16.761	16.761
4578	16.761	16.761
4579	16.761	16.761
4598	16.761	16.761
4600	16.761	16.761
4602	16.761	16.761
4603	16.761	16.761
4609	16.761	16.761
4610	16.761	16.761
4611	16.761	16.761
4612	16.761	16.761
4613	16.761	16.761
4614	16.761	16.761
4615	16.761	16.761
4616	16.761	16.761
4617	16.761	16.761
4618	16.761	16.761
4619	16.761	16.761
4620	16.761	16.761
4621	16.761	16.761
4622	16.761	16.761
4623	16.761	16.761
4624	16.761	16.761
4625	16.761	16.761
4626	16.761	16.761
4627	16.761	16.761
4629	16.761	16.761
4630	16.761	16.761
4631	16.761	16.761
4634	16.761	16.761
4635	16.761	16.761
4636	16.761	16.761
4637	16.761	16.761
4638	16.761	16.761
4639	16.761	16.761
4640	16.761	16.761
4641	16.761	16.761
4643	16.761	16.761
4645	16.761	16.761
4646	16.761	16.761
4647	16.761	16.761
4648	16.761	16.761
4649	16.761	16.761
4650	16.761	16.761
4651	16.761	16.761
4652	16.761	16.761
4653	16.761	16.761
4654	16.761	16.761
4655	16.761	16.761
4656	16.761	16.761
4657	16.761	16.761
4658	16.761	16.761
4659	16.761	16.761
4660	16.761	16.761
4661	16.761	16.761
4665	16.761	16.761
4666	16.761	16.761
4667	16.761	16.761
4668	16.761	16.761
4669	16.761	16.761
4670	16.761	16.761
4671	16.761	16.761
4672	16.761	16.761
4673	16.761	16.761
4674	16.761	16.761
4675	16.761	16.761
4676	16.761	16.761
4677	16.761	16.761
4678	16.761	16.761
4679	16.761	16.761
4680	16.761	16.761
4681	16.761	16.761
4682	16.761	16.761
4683	16.761	16.761
4684	16.761	16.761
4685	16.761	16.761
4686	16.761	16.761
4687	16.761	16.761
4688	16.761	16.761
4689	16.761	16.761
4690	16.761	16.761
4691	16.761	16.761
4692	16.761	16.761
4693	16.761	16.761
4694	16.761	16.761
4695	16.761	16.761
4696	16.761	16.761
4697	16.761	16.761
4700	16.761	16.761
4701	16.761	16.761
4702	16.761	16.761
4703	16.761	16.761
4706	16.761	16.761
4707	16.761	16.761
4708	16.761	16.761
4709	16.761	16.761
4710	16.761	16.761
4711	16.761	16.761
4712	16.761	16.761
4713	16.761	16.761
4715	16.761	16.761
4716	16.761	16.761
4718	16.761	16.761
4720	16.761	16.761
4721	16.761	16.761
4722	16.761	16.761
4724	16.761	16.761
4725	16.761	16.761
4726	16.761	16.761
4729	16.761	16.761
4730	16.761	16.761
4731	16.761	16.761
4732	16.761	16.761
4733	16.761	16.761
4734	16.761	16.761
4735	16.761	16.761
4742	16.761	16.761
4744	16.761	16.761
4745	16.761	16.761
4748	16.761	16.761
4749	16.761	16.761
4750	16.761	16.761
4751	16.761	16.761
4752	16.761	16.761
4753	16.761	16.761
4754	16.761	16.761
4755	16.761	16.761
4756	16.761	16.761
4757	16.761	16.761
4758	16.761	16.761
4760	16.761	16.761
4761	16.761	16.761
4762	16.761	16.761
4763	16.761	16.761
4764	16.761	16.761
4765	16.761	16.761
4766	16.761	16.761
4767	16.761	16.761
4769	16.761	16.761
4770	16.761	16.761
4771	16.761	16.761
4772	16.761	16.761
4773	16.761	16.761
4774	16.761	16.761
4776	16.761	16.761
4777	16.761	16.761
4779	16.761	16.761
4780	16.761	16.761
4781	16.761	16.761
4782	16.761	16.761
4784	16.761	16.761
4785	16.761	16.761
4786	16.761	16.761
4787	16.761	16.761
4788	16.761	16.761
4789	16.761	16.761
4792	16.761	16.761
4793	16.761	16.761
4794	16.761	16.761
4795	16.761	16.761
4796	16.761	16.761
4797	16.761	16.761
4798	16.761	16.761
4799	16.761	16.761
4800	16.761	16.761
4801	16.761	16.761
4802	16.761	16.761
4803	16.761	16.761
4804	16.761	16.761
4805	16.761	16.761
4806	16.761	16.761
4807	16.761	16.761
4810	16.761	16.761
4811	16.761	16.761
4812	16.761	16.761
4813	16.761	16.761
4814	16.761	16.761
4815	16.761	16.761
4816	16.761	16.761
4817	16.761	16.761
4818	16.761	16.761
4819	16.761	16.761
4820	16.761	16.761
4821	16.761	16.761
4822	16.761	16.761
4823	16.761	16.761
4824	16.761	16.761
4825	16.761	16.761
4826	16.761	16.761
4827	16.761	16.761
4828	16.761	16.761
4831	16.761	16.761
4832	16.761	16.761
4833	16.761	16.761
4834	16.761	16.761
4835	16.761	16.761
4836	16.761	16.761
4837	16.761	16.761
4838	16.761	16.761
4839	16.761	16.761
4840	16.761	16.761
4841	16.761	16.761
4842	16.761	16.761
4845	16.761	16.761
4846	16.761	16.761
4847	16.761	16.761
4848	16.761	16.761
4849	16.761	16.761
4856	16.761	16.761
4857	16.761	16.761
4858	16.761	16.761
4859	16.761	16.761
4860	16.761	16.761
4861	16.761	16.761
4862	16.761	16.761
4863	16.761	16.761
4864	16.761	16.761
4865	16.761	16.761
4866	16.761	16.761
4871	16.761	16.761
4872	16.761	16.761
4873	16.761	16.761
4874	16.761	16.761
4877	16.761	16.761
4878	16.761	16.761
4879	16.761	16.761
4880	16.761	16.761
4881	16.761	16.761
4882	16.761	16.761
4883	16.761	16.761
4884	16.761	16.761
4885	16.761	16.761
4886	16.761	16.761
4887	16.761	16.761
4888	16.761	16.761
4889	16.761	16.761
4890	16.761	16.761
4891	16.761	16.761
4892	16.761	16.761
4893	16.761	16.761
4894	16.761	16.761
4895	16.761	16.761
4896	16.761	16.761
4897	16.761	16.761
4898	16.761	16.761
4899	16.761	16.761
4900	16.761	16.761
4901	16.761	16.761
4902	16.761	16.761
4903	16.761	16.761
4904	16.761	16.761
4905	16.761	16.761
4907	16.761	16.761
4911	16.761	16.761
4912	16.761	16.761
4913	16.761	16.761
4914	16.761	16.761
4915	16.761	16.761
4916	16.761	16.761
4917	16.761	16.761
4918	16.761	16.761
4920	16.761	16.761
4921	16.761	16.761
4922	16.761	16.761
4923	16.761	16.761
4924	16.761	16.761
4925	16.761	16.761
4926	16.761	16.761
4927	16.761	16.761
4929	16.761	16.761
4930	16.761	16.761
4931	16.761	16.761
4932	16.761	16.761
4933	16.761	16.761
4934	16.761	16.761
4935	16.761	16.761
4937	16.761	16.761
4938	16.761	16.761
4939	16.761	16.761
4952	16.761	16.761
4954	16.761	16.761
4961	16.761	16.761
4962	16.761	16.761
4963	16.761	16.761
4964	16.761	16.761
4965	16.761	16.761
4966	17.330	17.330
4967	17.330	17.330
4968	17.330	17.330
4969	17.330	17.330
4970	17.330	17.330
4971	17.330	17.330
4972	17.330	17.330
4973	17.330	17.330
4975	17.614	17.614
4976	17.614	17.614
4977	17.614	17.614
4978	17.614	17.614
4979	17.614	17.614
4980	17.614	17.614
4982	17.614	17.614
4983	17.614	17.614
4992	17.614	17.614
4993	17.614	17.614
4994	17.614	17.614
5041	17.614	17.614
5042	17.614	17.614
5043	17.614	17.614
5044	17.614	17.614
5045	17.614	17.614
5046	17.614	17.614
5047	17.614	17.614
5048	17.614	17.614
5097	17.614	17.614
5098	17.614	17.614
5104	17.614	17.614
5112	17.614	17.614
5116	17.614	17.614
5117	17.614	17.614
5118	17.614	17.614
5119	17.614	17.614
5120	17.614	17.614
5121	17.614	17.614
5122	17.614	17.614
5123	17.614	17.614
5124	17.614	17.614
5125	17.614	17.614
5126	17.614	17.614
5127	17.614	17.614
5128	17.614	17.614
5129	17.614	17.614
5130	17.614	17.614
5131	17.614	17.614
5132	17.614	17.614
5133	17.614	17.614
5134	17.614	17.614
5135	17.614	17.614
5136	17.614	17.614
5152	18.466	18.466
5161	18.466	18.466
5163	18.466	18.466
5164	18.466	18.466
5165	18.466	18.466
5166	18.466	18.466
5167	18.466	18.466
5168	18.466	18.466
5169	18.466	18.466
5170	18.466	18.466
5171	18.466	18.466
5172	18.466	18.466
5173	18.466	18.466
5174	18.466	18.466
5175	18.466	18.466
5176	18.466	18.466
5177	18.466	18.466
5178	18.466	18.466
5180	18.750	18.750
5181	18.750	18.750
5182	18.750	18.750
5183	18.750	18.750
5184	18.750	18.750
5185	18.750	18.750
5186	18.750	18.750
5187	18.750	18.750
5189	18.750	18.750
5190	18.750	18.750
5192	18.750	18.750
5193	18.750	18.750
5194	18.750	18.750
5195	18.750	18.750
5196	18.750	18.750
5197	19.318	19.318
5198	19.318	19.318
5199	19.318	19.318
5200	19.318	19.318
5201	19.318	19.318
5202	19.318	19.318
5203	19.318	19.318
5204	19.318	19.318
5205	19.318	19.318
5206	19.318	19.318
5207	19.318	19.318
5208	19.318	19.318
5209	21.023	21.023
5210	21.023	21.023
5211	21.023	21.023
5212	21.023	21.023
5213	21.023	21.023
5214	21.023	21.023
5216	21.023	21.023
5217	21.023	21.023
5218	21.023	21.023
5219	21.023	21.023
5220	21.023	21.023
5222	21.023	21.023
5223	21.023	21.023
5224	21.023	21.023
5225	21.023	21.023
5226	21.023	21.023
5227	21.023	21.023
5228	21.023	21.023
5230	21.023	21.023
5231	21.023	21.023
5232	21.023	21.023
5235	21.023	21.023
5236	21.023	21.023
5237	21.023	21.023
5238	21.023	21.023
5240	21.023	21.023
5241	21.023	21.023
5242	21.023	21.023
5243	21.023	21.023
5244	21.023	21.023
5246	21.023	21.023
5248	21.023	21.023
5249	21.023	21.023
5250	21.023	21.023
5251	21.023	21.023
5252	21.023	21.023
5254	21.023	21.023
5255	21.023	21.023
5256	21.023	21.023
5257	21.023	21.023
5258	21.023	21.023
5259	21.023	21.023
5260	21.023	21.023
5261	21.023	21.023
5262	21.023	21.023
5266	21.307	21.307
5270	21.307	21.307
5272	21.307	21.307
5273	21.307	21.307
5274	21.307	21.307
5275	21.307	21.307
5276	21.307	21.307
5277	21.307	21.307
5278	21.307	21.307
5279	21.307	21.307
5280	21.307	21.307
5281	21.307	21.307
5282	21.307	21.307
5283	21.307	21.307
5284	21.307	21.307
5287	21.875	21.875
5290	22.159	22.159
5291	22.159	22.159
5292	22.159	22.159
5294	22.159	22.159
5295	22.159	22.159
5296	22.159	22.159
5297	22.159	22.159
5298	22.159	22.159
5299	22.159	22.159
5300	22.159	22.159
5301	22.159	22.159
5303	22.159	22.159
5304	22.159	22.159
5305	22.159	22.159
5306	22.159	22.159
5307	22.443	22.443
5308	22.443	22.443
5309	22.443	22.443
5311	22.443	22.443
5312	22.443	22.443
5313	22.443	22.443
5314	22.443	22.443
5315	22.443	22.443
5316	22.443	22.443
5317	22.443	22.443
5318	22.443	22.443
5319	22.443	22.443
5320	22.443	22.443
5321	22.443	22.443
5322	22.443	22.443
5323	22.443	22.443
5324	22.443	22.443
5325	22.443	22.443
5327	22.443	22.443
5328	22.443	22.443
5329	22.443	22.443
5330	22.443	22.443
5335	22.443	22.443
5336	22.443	22.443
5337	22.443	22.443
5338	22.443	22.443
5339	22.443	22.443
5340	22.443	22.443
5341	22.443	22.443
5342	22.443	22.443
5343	22.443	22.443
5344	22.443	22.443
5345	22.443	22.443
5346	22.443	22.443
5347	22.443	22.443
5348	22.443	22.443
5349	22.443	22.443
5350	22.443	22.443
5351	22.443	22.443
5353	22.443	22.443
5354	22.443	22.443
5355	22.443	22.443
5361	22.443	22.443
5362	22.443	22.443
5363	22.443	22.443
5364	22.443	22.443
5365	22.443	22.443
5368	22.443	22.443
5387	22.443	22.443
5388	22.443	22.443
5389	22.443	22.443
5390	22.443	22.443
5391	22.443	22.443
5392	22.443	22.443
5394	22.443	22.443
5395	22.443	22.443
5396	22.443	22.443
5397	22.443	22.443
5399	22.443	22.443
5402	22.443	22.443
5404	22.443	22.443
5405	22.443	22.443
5413	22.443	22.443
5414	22.443	22.443
5422	22.443	22.443
5423	22.443	22.443
5424	22.443	22.443
5425	22.443	22.443
5459	22.443	22.443
5460	22.443	22.443
5464	22.443	22.443
5465	22.443	22.443
5466	22.443	22.443
5467	22.443	22.443
5468	22.443	22.443
5474	22.443	22.443
5475	22.443	22.443
5476	22.443	22.443
5477	22.443	22.443
5478	22.443	22.443
5483	22.443	22.443
5487	22.443	22.443
5488	22.443	22.443
5489	22.443	22.443
5490	22.443	22.443
5497	22.443	22.443
5499	22.443	22.443
5501	22.443	22.443
5502	22.443	22.443
5503	22.443	22.443
5504	22.443	22.443
5505	22.443	22.443
5506	22.443	22.443
5507	22.443	22.443
5508	22.443	22.443
5509	22.443	22.443
5510	22.443	22.443
5511	22.443	22.443
5512	22.443	22.443
5513	22.443	22.443
5514	22.443	22.443
5515	22.443	22.443
5516	22.443	22.443
5517	22.443	22.443
5524	22.443	22.443
5526	22.443	22.443
5527	22.443	22.443
5528	22.443	22.443
5529	22.443	22.443
5530	22.443	22.443
5531	22.443	22.443
5532	22.443	22.443
5533	22.443	22.443
5534	22.443	22.443
5535	22.443	22.443
5536	22.443	22.443
5537	22.443	22.443
5538	22.443	22.443
5539	22.443	22.443
5540	22.443	22.443
5541	22.443	22.443
5542	22.443	22.443
5544	22.443	22.443
5545	22.443	22.443
5546	22.443	22.443
5547	22.443	22.443
5548	22.443	22.443
5549	22.443	22.443
5550	22.443	22.443
5551	22.443	22.443
5552	22.443	22.443
5553	22.443	22.443
5555	22.443	22.443
5556	22.443	22.443
5557	22.443	22.443
5558	22.443	22.443
5559	22.443	22.443
5560	22.443	22.443
5561	22.443	22.443
5562	22.443	22.443
5564	22.443	22.443
5565	22.443	22.443
5566	22.443	22.443
5567	22.443	22.443
5568	22.443	22.443
5569	22.443	22.443
5570	22.443	22.443
5573	22.443	22.443
5575	22.443	22.443
5576	22.443	22.443
5581	22.443	22.443
5583	22.443	22.443
5606	22.443	22.443
5617	22.443	22.443
5618	22.443	22.443
5621	22.443	22.443
5623	22.443	22.443
5624	22.443	22.443
5625	22.443	22.443
5626	22.443	22.443
5627	22.443	22.443
5628	22.443	22.443
5629	22.443	22.443
5630	22.443	22.443
5631	22.443	22.443
5633	22.443	22.443
5635	22.443	22.443
5636	22.443	22.443
5638	22.443	22.443
5639	22.443	22.443
5640	22.443	22.443
5641	22.443	22.443
5642	22.443	22.443
5643	22.443	22.443
5644	22.443	22.443
5645	22.443	22.443
5646	22.443	22.443
5647	22.443	22.443
5648	22.443	22.443
5649	22.443	22.443
5650	22.443	22.443
5651	22.443	22.443
5652	22.443	22.443
5653	22.443	22.443
5654	22.443	22.443
5657	22.443	22.443
5658	22.443	22.443
5659	22.443	22.443
5661	22.443	22.443
5662	22.443	22.443
5663	22.443	22.443
5664	22.443	22.443
5665	22.443	22.443
5666	22.443	22.443
5667	22.443	22.443
5668	22.443	22.443
5669	22.443	22.443
5670	22.443	22.443
5671	22.443	22.443
5672	22.443	22.443
5673	22.443	22.443
5674	22.443	22.443
5675	22.443	22.443
5676	22.443	22.443
5677	22.443	22.443
5678	22.443	22.443
5679	22.443	22.443
5680	22.443	22.443
5681	22.443	22.443
5682	22.443	22.443
5683	22.443	22.443
5684	22.443	22.443
5685	22.443	22.443
5686	22.443	22.443
5687	22.443	22.443
5689	22.443	22.443
5690	22.443	22.443
5691	22.443	22.443
5693	22.443	22.443
5694	22.443	22.443
5695	22.443	22.443
5699	22.443	22.443
5700	22.443	22.443
5701	22.443	22.443
5702	22.443	22.443
5703	22.443	22.443
5704	22.443	22.443
5705	22.443	22.443
5707	22.443	22.443
5708	22.443	22.443
5709	22.443	22.443
5710	22.443	22.443
5711	22.443	22.443
5712	22.443	22.443
5713	22.443	22.443
5714	22.443	22.443
5715	22.443	22.443
5716	22.443	22.443
5717	22.443	22.443
5718	22.443	22.443
5719	22.443	22.443
5720	22.443	22.443
5721	22.443	22.443
5722	22.443	22.443
5723	22.443	22.443
5724	22.443	22.443
5725	22.443	22.443
5726	22.443	22.443
5727	22.443	22.443
5728	22.443	22.443
5729	22.443	22.443
5730	22.443	22.443
5731	22.443	22.443
5732	22.443	22.443
5733	22.443	22.443
5734	22.443	22.443
5735	22.443	22.443
5736	22.443	22.443
5737	22.443	22.443
5738	22.443	22.443
5739	22.443	22.443
5740	22.443	22.443
5741	22.443	22.443
5742	22.443	22.443
5743	22.443	22.443
5744	22.443	22.443
5745	22.443	22.443
5746	22.443	22.443
5747	22.443	22.443
5748	22.443	22.443
5749	22.443	22.443
5750	22.443	22.443
5751	22.443	22.443
5752	22.443	22.443
5753	22.443	22.443
5754	22.443	22.443
5755	22.443	22.443
5756	22.443	22.443
5757	22.443	22.443
5758	22.443	22.443
5759	22.443	22.443
5760	22.443	22.443
5761	22.443	22.443
5762	22.443	22.443
5763	22.443	22.443
5764	22.443	22.443
5765	22.443	22.443
5767	22.443	22.443
5768	22.443	22.443
5769	22.443	22.443
5770	22.443	22.443
5771	22.443	22.443
5772	22.443	22.443
5773	22.443	22.443
5774	22.443	22.443
5775	22.443	22.443
5776	22.443	22.443
5777	22.443	22.443
5781	22.443	22.443
5782	22.443	22.443
5783	22.443	22.443
5788	22.443	22.443
5792	22.443	22.443
5793	22.443	22.443
5795	22.443	22.443
5796	22.443	22.443
5798	22.443	22.443
5799	22.443	22.443
5800	22.443	22.443
5801	22.443	22.443
5804	22.443	22.443
5805	22.443	22.443
5806	22.443	22.443
5807	22.443	22.443
5811	22.443	22.443
5822	22.443	22.443
5823	22.443	22.443
5824	22.443	22.443
5827	22.443	22.443
5828	22.443	22.443
5829	22.443	22.443
5830	22.443	22.443
5831	22.443	22.443
5832	22.443	22.443
5833	22.443	22.443
5834	22.443	22.443
5835	22.443	22.443
5836	22.443	22.443
5837	22.443	22.443
5839	22.443	22.443
5844	22.443	22.443
5847	22.443	22.443
5849	22.443	22.443
5850	22.443	22.443
5851	22.443	22.443
5852	22.443	22.443
5853	22.443	22.443
5854	22.443	22.443
5855	22.443	22.443
5856	22.443	22.443
5857	22.443	22.443
5858	22.443	22.443
5859	22.443	22.443
5860	22.443	22.443
5861	22.443	22.443
5862	22.443	22.443
5863	22.443	22.443
5864	22.443	22.443
5865	22.443	22.443
5867	22.443	22.443
5870	22.443	22.443
5871	22.443	22.443
5872	22.443	22.443
5873	22.443	22.443
5876	22.443	22.443
5877	22.443	22.443
5878	22.443	22.443
5879	22.443	22.443
5880	22.443	22.443
5881	22.443	22.443
5882	22.443	22.443
5883	22.443	22.443
5885	22.443	22.443
5887	22.443	22.443
5891	22.443	22.443
5892	22.443	22.443
5893	22.443	22.443
5894	22.443	22.443
5895	22.443	22.443
5896	22.443	22.443
5897	22.443	22.443
5898	22.443	22.443
5899	22.443	22.443
5900	22.443	22.443
5901	22.443	22.443
5902	22.443	22.443
5903	22.443	22.443
5907	22.443	22.443
5908	22.443	22.443
5909	22.443	22.443
5910	22.443	22.443
5911	22.443	22.443
5913	22.443	22.443
5914	22.443	22.443
5917	22.443	22.443
5918	22.443	22.443
5920	22.443	22.443
5924	22.443	22.443
5927	22.443	22.443
5928	22.443	22.443
5929	22.443	22.443
5931	22.443	22.443
5932	22.443	22.443
5933	22.443	22.443
5934	22.443	22.443
5935	22.443	22.443
5936	22.443	22.443
5937	22.443	22.443
5938	22.443	22.443
5939	22.443	22.443
5940	22.443	22.443
5941	22.443	22.443
5942	22.443	22.443
5943	22.443	22.443
5944	22.443	22.443
5945	22.443	22.443
5946	22.443	22.443
5947	22.443	22.443
5948	22.443	22.443
5949	22.443	22.443
5950	22.443	22.443
5952	22.443	22.443
5953	22.443	22.443
5954	22.443	22.443
5955	22.443	22.443
5956	22.443	22.443
5959	22.443	22.443
5960	22.443	22.443
5961	22.443	22.443
5962	22.443	22.443
5963	22.443	22.443
5967	22.443	22.443
5968	22.443	22.443
5969	22.443	22.443
5971	22.443	22.443
5972	22.443	22.443
5973	22.443	22.443
5974	22.443	22.443
5975	22.443	22.443
5976	22.443	22.443
5986	22.443	22.443
5994	22.443	22.443
6009	22.443	22.443
6022	22.443	22.443
6023	22.727	22.727
6029	22.727	22.727
6030	22.727	22.727
6031	22.727	22.727
6034	22.727	22.727
6035	22.727	22.727
6036	22.727	22.727
6037	22.727	22.727
6038	22.727	22.727
6039	22.727	22.727
6040	22.727	22.727
6041	22.727	22.727
6043	23.011	23.011
6044	23.011	23.011
6045	23.011	23.011
6046	23.011	23.011
6047	23.011	23.011
6048	23.011	23.011
6049	23.011	23.011
6050	23.011	23.011
6051	23.011	23.011
6052	23.011	23.011
6053	23.011	23.011
6054	23.011	23.011
6055	23.011	23.011
6059	23.011	23.011
6064	23.011	23.011
6067	23.011	23.011
6076	23.011	23.011
6080	23.011	23.011
6081	23.011	23.011
6082	23.011	23.011
6083	23.011	23.011
6084	23.011	23.011
6085	23.011	23.011
6092	23.011	23.011
6093	23.011	23.011
6094	23.011	23.011
6095	23.011	23.011
6096	23.011	23.011
6097	23.011	23.011
6099	23.011	23.011
6100	23.011	23.011
6101	23.011	23.011
6107	23.011	23.011
6108	23.011	23.011
6110	23.011	23.011
6111	23.011	23.011
6112	23.011	23.011
6113	23.011	23.011
6114	23.011	23.011
6122	23.011	23.011
6124	23.011	23.011
6125	23.011	23.011
6126	23.011	23.011
6127	23.011	23.011
6128	23.011	23.011
6129	23.011	23.011
6130	23.011	23.011
6132	23.011	23.011
6133	23.011	23.011
6134	23.011	23.011
6135	23.011	23.011
6136	23.011	23.011
6143	23.011	23.011
6148	23.011	23.011
6149	23.011	23.011
6150	23.011	23.011
6151	23.011	23.011
6153	23.011	23.011
6154	23.011	23.011
6155	23.011	23.011
6156	23.011	23.011
6157	23.011	23.011
6158	23.011	23.011
6159	23.011	23.011
6165	23.011	23.011
6166	23.011	23.011
6168	23.011	23.011
6169	23.011	23.011
6170	23.011	23.011
6172	23.011	23.011
6174	23.011	23.011
6175	23.011	23.011
6178	23.011	23.011
6179	23.011	23.011
6188	23.011	23.011
6189	23.011	23.011
6190	23.011	23.011
6191	23.011	23.011
6193	23.011	23.011
6194	23.011	23.011
6196	23.011	23.011
6197	23.011	23.011
6198	23.011	23.011
6209	23.011	23.011
6210	23.011	23.011
6211	23.011	23.011
6213	23.011	23.011
6215	23.011	23.011
6218	23.011	23.011
6219	23.011	23.011
6241	23.011	23.011
6249	23.011	23.011
6250	23.011	23.011
6251	23.011	23.011
6252	23.011	23.011
6253	23.011	23.011
6254	23.011	23.011
6255	23.011	23.011
6256	23.011	23.011
6257	23.011	23.011
6258	23.011	23.011
6259	23.011	23.011
6260	23.011	23.011
6261	23.011	23.011
6262	23.011	23.011
6267	23.295	23.295
6269	23.295	23.295
6270	23.295	23.295
6272	23.295	23.295
6273	23.295	23.295
6274	23.295	23.295
6275	23.295	23.295
6276	23.295	23.295
6277	23.295	23.295
6278	23.295	23.295
6279	23.295	23.295
6280	23.295	23.295
6286	23.295	23.295
6287	23.295	23.295
6290	23.295	23.295
6291	23.295	23.295
6292	23.295	23.295
6293	23.295	23.295
6294	23.295	23.295
6297	23.295	23.295
6298	23.295	23.295
6299	23.295	23.295
6300	23.295	23.295
6301	23.295	23.295
6307	23.295	23.295
6308	23.295	23.295
6310	23.295	23.295
6311	23.295	23.295
6312	23.295	23.295
6313	23.295	23.295
6314	23.295	23.295
6315	23.295	23.295
6316	23.295	23.295
6317	23.295	23.295
6318	23.295	23.295
6320	23.295	23.295
6321	23.295	23.295
6322	23.295	23.295
6323	23.295	23.295
6324	23.295	23.295
6325	23.295	23.295
6326	23.295	23.295
6327	23.295	23.295
6332	23.295	23.295
6334	23.295	23.295
6335	23.295	23.295
6338	23.295	23.295
6339	23.295	23.295
6340	23.295	23.295
6341	23.295	23.295
6351	23.295	23.295
6354	23.295	23.295
6355	23.295	23.295
6356	23.295	23.295
6358	23.295	23.295
6359	23.295	23.295
6360	23.295	23.295
6361	23.295	23.295
6362	23.295	23.295
6363	23.295	23.295
6364	23.295	23.295
6366	23.295	23.295
6367	23.295	23.295
6368	23.295	23.295
6369	23.295	23.295
6370	23.295	23.295
6371	23.295	23.295
6372	23.295	23.295
6373	23.295	23.295
6374	23.295	23.295
6375	23.295	23.295
6376	23.295	23.295
6377	23.295	23.295
6379	23.295	23.295
6380	23.295	23.295
6382	23.295	23.295
6383	23.295	23.295
6387	23.295	23.295
6388	23.295	23.295
6389	23.295	23.295
6390	23.295	23.295
6391	23.295	23.295
6392	23.295	23.295
6394	23.295	23.295
6398	23.295	23.295
6401	23.295	23.295
