marker_number	male_position	female_position
4080	24.716	24.716
4081	24.716	24.716
4082	24.716	24.716
4084	24.716	24.716
4085	24.716	24.716
4086	24.716	24.716
4087	24.716	24.716
4088	24.716	24.716
4089	24.716	24.716
4090	24.716	24.716
4091	24.716	24.716
4092	24.716	24.716
4101	24.716	24.716
4103	24.716	24.716
4104	24.716	24.716
4105	24.716	24.716
4106	24.716	24.716
4107	24.716	24.716
4108	24.716	24.716
4109	24.716	24.716
4110	24.716	24.716
4111	24.716	24.716
4112	24.716	24.716
4113	24.716	24.716
4114	24.716	24.716
4115	24.716	24.716
4116	24.716	24.716
4117	24.716	24.716
4118	24.716	24.716
4119	24.716	24.716
4120	24.716	24.716
4121	24.716	24.716
4123	24.716	24.716
4124	24.716	24.716
4125	24.716	24.716
4126	24.716	24.716
4133	25.000	25.000
4134	25.000	25.000
4135	25.000	25.000
4136	25.000	25.000
4137	25.000	25.000
4138	25.000	25.000
4139	25.000	25.000
4140	25.000	25.000
4141	25.000	25.000
4142	25.000	25.000
4143	25.000	25.000
4144	25.000	25.000
4145	25.000	25.000
4146	25.000	25.000
4147	25.000	25.000
4148	25.000	25.000
4149	25.000	25.000
4150	25.000	25.000
4151	25.000	25.000
4152	25.000	25.000
4153	25.000	25.000
4154	25.000	25.000
4155	25.000	25.000
4156	25.000	25.000
4157	25.000	25.000
4158	25.000	25.000
4159	25.000	25.000
4160	25.000	25.000
4161	25.000	25.000
4162	25.000	25.000
4166	25.000	25.000
4167	25.000	25.000
4168	25.000	25.000
4169	25.000	25.000
4170	25.000	25.000
4171	25.000	25.000
4172	25.000	25.000
4173	25.000	25.000
4174	25.000	25.000
4175	25.000	25.000
4176	25.000	25.000
4177	25.000	25.000
4178	25.000	25.000
4179	25.000	25.000
4180	25.000	25.000
4181	25.000	25.000
4182	25.000	25.000
4183	25.000	25.000
4184	25.000	25.000
4185	25.000	25.000
4186	25.000	25.000
4187	25.000	25.000
4188	25.000	25.000
4189	25.000	25.000
4190	25.000	25.000
4191	25.000	25.000
4192	25.000	25.000
4193	25.000	25.000
4194	25.000	25.000
4195	25.000	25.000
4196	25.000	25.000
4197	25.000	25.000
4198	25.000	25.000
4199	25.000	25.000
4200	25.000	25.000
4201	25.000	25.000
4202	25.000	25.000
4203	25.000	25.000
4204	25.000	25.000
4205	25.000	25.000
4206	25.000	25.000
4207	25.000	25.000
4208	25.000	25.000
4209	25.000	25.000
4210	25.000	25.000
4211	25.000	25.000
4212	25.000	25.000
4213	25.000	25.000
4214	25.000	25.000
4215	25.000	25.000
4216	25.000	25.000
4217	25.000	25.000
4218	25.000	25.000
4224	25.000	25.000
4225	25.000	25.000
4226	25.000	25.000
4227	25.000	25.000
4228	25.000	25.000
4229	25.000	25.000
4230	25.000	25.000
4231	25.000	25.000
4232	25.000	25.000
4233	25.000	25.000
4234	25.000	25.000
4235	25.000	25.000
4236	25.000	25.000
4237	25.000	25.000
4238	25.000	25.000
4239	25.000	25.000
4240	25.000	25.000
4241	25.000	25.000
4242	25.000	25.000
4243	25.000	25.000
4244	25.000	25.000
4245	25.000	25.000
4246	25.000	25.000
4247	25.000	25.000
4248	25.000	25.000
4249	25.000	25.000
4250	25.000	25.000
4251	25.000	25.000
4252	25.000	25.000
4253	25.000	25.000
4258	25.000	25.000
4259	25.000	25.000
4260	25.000	25.000
4261	25.000	25.000
4262	25.000	25.000
4263	25.000	25.000
4264	25.000	25.000
4268	25.000	25.000
4269	25.000	25.000
4270	25.000	25.000
4271	25.000	25.000
4272	25.284	25.284
4273	25.284	25.284
4274	25.284	25.284
4277	25.284	25.284
4278	25.284	25.284
4279	25.284	25.284
4280	25.284	25.284
4281	25.284	25.284
4282	25.284	25.284
4283	25.284	25.284
4284	25.284	25.284
4285	25.284	25.284
4286	25.284	25.284
4292	25.284	25.284
4296	25.284	25.284
4297	25.284	25.284
4298	25.284	25.284
4300	25.284	25.284
4301	25.284	25.284
4302	25.284	25.284
4322	25.568	25.568
4335	25.568	25.568
4336	25.568	25.568
4344	25.568	25.568
4345	25.568	25.568
4346	25.568	25.568
4347	25.568	25.568
4348	25.568	25.568
4349	25.568	25.568
4354	25.568	25.568
4375	25.568	25.568
4376	25.568	25.568
4377	25.568	25.568
4382	25.568	25.568
4383	25.568	25.568
4384	25.568	25.568
4385	25.568	25.568
4386	25.568	25.568
4387	25.568	25.568
4388	25.568	25.568
4389	25.568	25.568
4390	25.568	25.568
4391	25.568	25.568
4393	25.568	25.568
4394	25.568	25.568
4395	25.568	25.568
4396	25.568	25.568
4397	25.568	25.568
4398	25.568	25.568
4399	25.568	25.568
4400	25.568	25.568
4401	25.568	25.568
4402	25.568	25.568
4403	25.568	25.568
4404	25.568	25.568
4405	25.568	25.568
4406	25.568	25.568
4408	25.568	25.568
4409	25.568	25.568
4410	25.568	25.568
4415	25.568	25.568
4416	25.568	25.568
4417	25.568	25.568
4418	25.568	25.568
4419	25.568	25.568
4420	25.568	25.568
4421	25.568	25.568
4422	25.568	25.568
4423	25.568	25.568
4424	25.568	25.568
4425	25.568	25.568
4426	25.568	25.568
4427	25.568	25.568
4428	25.568	25.568
4429	25.568	25.568
4430	25.568	25.568
4431	25.568	25.568
4432	25.568	25.568
4433	25.568	25.568
4434	25.568	25.568
4438	25.568	25.568
4439	25.568	25.568
4440	25.568	25.568
4441	25.568	25.568
4442	25.568	25.568
4447	25.568	25.568
4449	25.568	25.568
4450	25.568	25.568
4451	25.568	25.568
4452	25.568	25.568
4453	25.568	25.568
4454	25.568	25.568
4455	25.568	25.568
4456	25.568	25.568
4457	25.568	25.568
4458	25.568	25.568
4459	25.568	25.568
4460	25.568	25.568
4461	25.568	25.568
4462	25.568	25.568
4463	25.852	25.852
4464	25.852	25.852
4465	25.852	25.852
4466	25.852	25.852
4467	25.852	25.852
4468	25.852	25.852
4469	25.852	25.852
4470	25.852	25.852
4471	25.852	25.852
4472	25.852	25.852
4473	25.852	25.852
4474	25.852	25.852
4475	25.852	25.852
4476	25.852	25.852
4477	25.852	25.852
4478	25.852	25.852
4479	25.852	25.852
4480	25.852	25.852
4481	25.852	25.852
4482	25.852	25.852
4483	25.852	25.852
4484	25.852	25.852
4485	25.852	25.852
4486	25.852	25.852
4487	25.852	25.852
4488	25.852	25.852
4489	25.852	25.852
4490	25.852	25.852
4491	25.852	25.852
4492	25.852	25.852
4493	25.852	25.852
4494	25.852	25.852
4495	25.852	25.852
4496	25.852	25.852
4497	25.852	25.852
4498	25.852	25.852
4499	25.852	25.852
4500	25.852	25.852
4501	25.852	25.852
4502	25.852	25.852
4503	25.852	25.852
4504	25.852	25.852
4505	25.852	25.852
4506	25.852	25.852
4507	25.852	25.852
4508	25.852	25.852
4509	25.852	25.852
4510	25.852	25.852
4511	25.852	25.852
4514	25.852	25.852
4518	25.852	25.852
4519	25.852	25.852
4520	25.852	25.852
4521	25.852	25.852
4526	25.852	25.852
4527	25.852	25.852
4528	25.852	25.852
4529	25.852	25.852
4530	25.852	25.852
4532	25.852	25.852
4533	25.852	25.852
4534	25.852	25.852
4535	25.852	25.852
4536	25.852	25.852
4537	25.852	25.852
4538	25.852	25.852
4539	25.852	25.852
4540	25.852	25.852
4541	25.852	25.852
4542	25.852	25.852
4543	25.852	25.852
4544	25.852	25.852
4545	25.852	25.852
4546	25.852	25.852
4547	25.852	25.852
4548	25.852	25.852
4549	25.852	25.852
4551	25.852	25.852
4552	25.852	25.852
4553	25.852	25.852
4554	25.852	25.852
4555	25.852	25.852
4556	25.852	25.852
4557	25.852	25.852
4558	25.852	25.852
4559	25.852	25.852
4560	25.852	25.852
4561	25.852	25.852
4563	25.852	25.852
4564	25.852	25.852
4565	25.852	25.852
4566	25.852	25.852
4567	25.852	25.852
4569	25.852	25.852
4570	25.852	25.852
4571	25.852	25.852
4572	25.852	25.852
4573	25.852	25.852
4574	25.852	25.852
4575	25.852	25.852
4576	25.852	25.852
4577	25.852	25.852
4578	25.852	25.852
4579	25.852	25.852
4580	25.852	25.852
4581	25.852	25.852
4582	25.852	25.852
4583	25.852	25.852
4584	25.852	25.852
4585	25.852	25.852
4591	25.852	25.852
4592	25.852	25.852
4593	25.852	25.852
4594	25.852	25.852
4595	25.852	25.852
4596	25.852	25.852
4597	25.852	25.852
4598	25.852	25.852
4599	25.852	25.852
4600	25.852	25.852
4601	25.852	25.852
4602	25.852	25.852
4603	25.852	25.852
4604	25.852	25.852
4605	25.852	25.852
4606	25.852	25.852
4607	25.852	25.852
4608	25.852	25.852
4609	25.852	25.852
4610	25.852	25.852
4611	25.852	25.852
4612	25.852	25.852
4613	25.852	25.852
4614	25.852	25.852
4615	25.852	25.852
4640	25.852	25.852
4641	25.852	25.852
4642	25.852	25.852
4643	25.852	25.852
4644	25.852	25.852
4645	25.852	25.852
4646	25.852	25.852
4647	25.852	25.852
4648	25.852	25.852
4649	25.852	25.852
4650	25.852	25.852
4651	25.852	25.852
4652	25.852	25.852
4653	25.852	25.852
4654	25.852	25.852
4655	25.852	25.852
4656	25.852	25.852
4657	25.852	25.852
4658	25.852	25.852
4659	25.852	25.852
4660	25.852	25.852
4661	25.852	25.852
4662	25.852	25.852
4663	25.852	25.852
4664	25.852	25.852
4666	25.852	25.852
4667	26.136	26.136
4668	26.136	26.136
4669	26.136	26.136
4670	26.136	26.136
4671	26.136	26.136
4672	26.136	26.136
4673	26.136	26.136
4674	26.136	26.136
4675	26.136	26.136
4676	26.136	26.136
4677	26.136	26.136
4678	26.136	26.136
4679	26.136	26.136
4680	26.136	26.136
4681	26.136	26.136
4682	26.136	26.136
4683	26.136	26.136
4684	26.136	26.136
4685	26.136	26.136
4686	26.136	26.136
4687	26.136	26.136
4688	26.136	26.136
4691	26.136	26.136
4692	26.136	26.136
4693	26.136	26.136
4694	26.136	26.136
4695	26.136	26.136
4696	26.136	26.136
4697	26.136	26.136
4698	26.136	26.136
4699	26.136	26.136
4700	26.136	26.136
4701	26.136	26.136
4702	26.136	26.136
4703	26.136	26.136
4704	26.136	26.136
4705	26.136	26.136
4706	26.136	26.136
4707	26.136	26.136
4708	26.136	26.136
4709	26.136	26.136
4710	26.136	26.136
4711	26.136	26.136
4712	26.136	26.136
4713	26.136	26.136
4714	26.136	26.136
4715	26.136	26.136
4716	26.136	26.136
4717	26.136	26.136
4718	26.136	26.136
4719	26.136	26.136
4720	26.136	26.136
4721	26.136	26.136
4722	26.136	26.136
4723	26.136	26.136
4724	26.136	26.136
4725	26.136	26.136
4727	26.136	26.136
4728	26.136	26.136
4729	26.136	26.136
4730	26.136	26.136
4731	26.136	26.136
4732	26.136	26.136
4751	26.136	26.136
4752	26.420	26.420
4753	26.420	26.420
4754	26.420	26.420
4755	26.420	26.420
4756	26.420	26.420
4757	26.420	26.420
4758	26.420	26.420
4759	26.420	26.420
4760	26.420	26.420
4761	26.420	26.420
4762	26.420	26.420
4763	26.420	26.420
4764	26.420	26.420
4765	26.420	26.420
4766	26.420	26.420
4767	26.420	26.420
4768	26.420	26.420
4769	26.420	26.420
4771	26.420	26.420
4772	26.420	26.420
4773	26.420	26.420
4774	26.420	26.420
4775	26.420	26.420
4776	26.420	26.420
4777	26.420	26.420
4778	26.420	26.420
4779	26.420	26.420
4780	26.420	26.420
4781	26.420	26.420
4782	26.420	26.420
4785	26.420	26.420
4786	26.420	26.420
4787	26.420	26.420
4788	26.420	26.420
4789	26.420	26.420
4790	26.420	26.420
4791	26.420	26.420
4792	26.420	26.420
4793	26.420	26.420
4794	26.420	26.420
4795	26.420	26.420
4796	26.420	26.420
4797	26.420	26.420
4798	26.420	26.420
4799	26.420	26.420
4800	26.420	26.420
4801	26.420	26.420
4802	26.420	26.420
4803	26.420	26.420
4804	26.420	26.420
4805	26.420	26.420
4806	26.420	26.420
4807	26.420	26.420
4808	26.420	26.420
4809	26.420	26.420
4810	26.420	26.420
4811	26.420	26.420
4812	26.420	26.420
4813	26.420	26.420
4814	26.420	26.420
4815	26.420	26.420
4816	26.420	26.420
4817	26.420	26.420
4818	26.420	26.420
4819	26.420	26.420
4820	26.420	26.420
4821	26.420	26.420
4823	26.420	26.420
4824	26.420	26.420
4825	26.420	26.420
4826	26.420	26.420
4827	26.420	26.420
4828	26.420	26.420
4829	26.420	26.420
4830	26.420	26.420
4843	26.420	26.420
4844	26.420	26.420
4845	26.420	26.420
4846	26.420	26.420
4847	26.420	26.420
4848	26.420	26.420
4849	26.420	26.420
4850	26.420	26.420
4851	26.420	26.420
4852	26.420	26.420
4853	26.420	26.420
4854	26.420	26.420
4855	26.420	26.420
4856	26.420	26.420
4857	26.420	26.420
4858	26.420	26.420
4859	26.420	26.420
4860	26.420	26.420
4861	26.420	26.420
4862	26.420	26.420
4866	26.420	26.420
4867	26.420	26.420
4869	26.420	26.420
4870	26.420	26.420
4871	26.420	26.420
4892	26.420	26.420
4893	26.420	26.420
4896	26.420	26.420
4897	26.420	26.420
4898	26.420	26.420
4899	26.420	26.420
4900	26.420	26.420
4901	26.420	26.420
4907	26.420	26.420
4908	26.420	26.420
4909	26.420	26.420
4910	26.420	26.420
4911	26.420	26.420
4912	26.420	26.420
4913	26.420	26.420
4914	26.420	26.420
4923	26.420	26.420
4924	26.420	26.420
4925	26.420	26.420
4926	26.420	26.420
4930	26.420	26.420
4931	26.420	26.420
4932	26.420	26.420
4933	26.420	26.420
4934	26.420	26.420
4935	26.420	26.420
4936	26.420	26.420
4937	26.420	26.420
4938	26.420	26.420
4939	26.420	26.420
4940	26.420	26.420
4941	26.420	26.420
4942	26.420	26.420
4943	26.420	26.420
4944	26.420	26.420
4945	26.420	26.420
4946	26.420	26.420
4948	26.420	26.420
4949	26.420	26.420
4950	26.420	26.420
4953	26.420	26.420
4954	26.420	26.420
4955	26.420	26.420
4956	26.420	26.420
4961	26.420	26.420
4962	26.420	26.420
4963	26.420	26.420
4964	26.420	26.420
4965	26.420	26.420
4966	26.420	26.420
4967	26.420	26.420
4968	26.420	26.420
4969	26.420	26.420
4970	26.420	26.420
4971	26.420	26.420
4972	26.420	26.420
4973	26.420	26.420
4974	26.420	26.420
4975	26.420	26.420
4976	26.420	26.420
4977	26.420	26.420
4978	26.420	26.420
4979	26.420	26.420
4980	26.420	26.420
4981	26.420	26.420
4982	26.420	26.420
4984	26.420	26.420
4985	26.420	26.420
4986	26.420	26.420
4987	26.420	26.420
4988	26.420	26.420
4989	26.420	26.420
4990	26.420	26.420
4991	26.420	26.420
4992	26.420	26.420
4993	26.420	26.420
4994	26.420	26.420
4995	26.420	26.420
4996	26.420	26.420
4997	26.420	26.420
4998	26.420	26.420
4999	26.420	26.420
5000	26.420	26.420
5001	26.420	26.420
5002	26.420	26.420
5003	26.420	26.420
5004	26.420	26.420
5005	26.420	26.420
5006	26.420	26.420
5007	26.420	26.420
5008	26.420	26.420
5009	26.420	26.420
5011	26.420	26.420
5012	26.420	26.420
5013	26.420	26.420
5014	26.420	26.420
5015	26.420	26.420
5016	26.420	26.420
5017	26.420	26.420
5018	26.420	26.420
5019	26.420	26.420
5020	26.420	26.420
5021	26.420	26.420
5022	26.420	26.420
5023	26.420	26.420
5024	26.420	26.420
5025	26.420	26.420
5026	26.420	26.420
5027	26.420	26.420
5028	26.420	26.420
5029	26.420	26.420
5030	26.420	26.420
5031	26.420	26.420
5032	26.420	26.420
5033	26.420	26.420
5034	26.420	26.420
5035	26.420	26.420
5036	26.420	26.420
5037	26.420	26.420
5038	26.420	26.420
5039	26.420	26.420
5043	26.420	26.420
5044	26.420	26.420
5045	26.420	26.420
5046	26.420	26.420
5048	26.420	26.420
5049	26.420	26.420
5050	26.420	26.420
5051	26.420	26.420
5052	26.420	26.420
5053	26.420	26.420
5054	26.420	26.420
5055	26.420	26.420
5056	26.420	26.420
5057	26.420	26.420
5058	26.420	26.420
5059	26.420	26.420
5060	26.420	26.420
5061	26.420	26.420
5063	26.420	26.420
5065	26.420	26.420
5066	26.420	26.420
5067	26.420	26.420
5068	26.420	26.420
5069	26.420	26.420
5070	26.420	26.420
5072	26.420	26.420
5073	26.420	26.420
5074	26.420	26.420
5075	26.420	26.420
5076	26.420	26.420
5077	26.420	26.420
5078	26.420	26.420
5081	26.420	26.420
5082	26.420	26.420
5083	26.420	26.420
5084	26.420	26.420
5085	26.420	26.420
5086	26.420	26.420
5087	26.420	26.420
5088	26.420	26.420
5089	26.420	26.420
5090	26.420	26.420
5091	26.420	26.420
5092	26.420	26.420
5093	26.420	26.420
5094	26.420	26.420
5095	26.420	26.420
5096	26.420	26.420
5097	26.420	26.420
5098	26.420	26.420
5099	26.420	26.420
5100	26.420	26.420
5101	26.420	26.420
5102	26.420	26.420
5103	26.420	26.420
5104	26.420	26.420
5105	26.420	26.420
5106	26.420	26.420
5107	26.420	26.420
5108	26.420	26.420
5109	26.420	26.420
5110	26.420	26.420
5111	26.420	26.420
5112	26.420	26.420
5113	26.420	26.420
5114	26.420	26.420
5115	26.420	26.420
5116	26.420	26.420
5117	26.420	26.420
5118	26.420	26.420
5119	26.420	26.420
5120	26.420	26.420
5121	26.420	26.420
5122	26.420	26.420
5123	26.420	26.420
5124	26.420	26.420
5125	26.420	26.420
5126	26.420	26.420
5127	26.420	26.420
5128	26.420	26.420
5131	26.420	26.420
5133	26.420	26.420
5134	26.420	26.420
5135	26.420	26.420
5136	26.420	26.420
5137	26.420	26.420
5138	26.420	26.420
5139	26.420	26.420
5140	26.420	26.420
5141	26.420	26.420
5142	26.420	26.420
5143	26.420	26.420
5144	26.420	26.420
5145	26.420	26.420
5146	26.420	26.420
5147	26.420	26.420
5148	26.705	26.705
5149	26.705	26.705
5150	26.705	26.705
5151	26.705	26.705
5152	26.705	26.705
5153	26.705	26.705
5154	26.705	26.705
5155	26.705	26.705
5156	26.705	26.705
5157	26.705	26.705
5158	26.705	26.705
5159	26.705	26.705
5160	26.705	26.705
5161	26.705	26.705
5162	26.705	26.705
5163	26.705	26.705
5164	26.705	26.705
5165	26.705	26.705
5166	26.705	26.705
5167	26.705	26.705
5168	26.705	26.705
5169	26.705	26.705
5170	26.705	26.705
5171	26.705	26.705
5172	26.705	26.705
5173	26.705	26.705
5174	26.705	26.705
5175	26.705	26.705
5176	26.705	26.705
5177	26.705	26.705
5178	26.705	26.705
5179	26.705	26.705
5180	26.705	26.705
5181	26.705	26.705
5182	26.705	26.705
5183	26.705	26.705
5184	26.705	26.705
5185	26.705	26.705
5186	26.705	26.705
5187	26.705	26.705
5188	26.705	26.705
5189	26.705	26.705
5190	26.705	26.705
5191	26.705	26.705
5195	26.705	26.705
5196	26.705	26.705
5197	26.705	26.705
5198	26.705	26.705
5199	26.705	26.705
5200	26.705	26.705
5201	26.705	26.705
5202	26.705	26.705
5203	26.705	26.705
5204	26.705	26.705
5205	26.705	26.705
5207	26.705	26.705
5208	26.705	26.705
5209	26.705	26.705
5210	26.705	26.705
5211	26.705	26.705
5212	26.705	26.705
5214	26.705	26.705
5215	26.705	26.705
5216	26.705	26.705
5219	26.705	26.705
5220	26.705	26.705
5221	26.705	26.705
5222	26.705	26.705
5225	26.705	26.705
5226	26.705	26.705
5227	26.705	26.705
5228	26.705	26.705
5229	26.705	26.705
5230	26.705	26.705
5231	26.705	26.705
5232	26.705	26.705
5233	26.705	26.705
5234	26.705	26.705
5235	26.705	26.705
5237	26.705	26.705
5238	26.705	26.705
5240	26.705	26.705
5241	26.705	26.705
5242	26.705	26.705
5244	26.705	26.705
5245	26.705	26.705
5246	26.705	26.705
5247	26.705	26.705
5248	26.705	26.705
5249	26.705	26.705
5250	26.705	26.705
5251	26.705	26.705
5252	26.705	26.705
5253	26.705	26.705
5254	26.705	26.705
5255	26.705	26.705
5256	26.705	26.705
5257	26.705	26.705
5258	26.705	26.705
5259	26.705	26.705
5260	26.705	26.705
5261	26.705	26.705
5262	26.705	26.705
5277	26.705	26.705
5278	26.705	26.705
5279	26.705	26.705
5280	26.705	26.705
5281	26.705	26.705
5282	26.705	26.705
5283	26.705	26.705
5284	26.705	26.705
5285	26.705	26.705
5286	26.705	26.705
5289	26.705	26.705
5290	26.705	26.705
5291	26.705	26.705
5292	26.705	26.705
5293	26.705	26.705
5294	26.705	26.705
5295	26.705	26.705
5296	26.705	26.705
5297	26.705	26.705
5298	26.705	26.705
5299	26.705	26.705
5300	26.705	26.705
5301	26.705	26.705
5302	26.705	26.705
5303	26.705	26.705
5304	26.705	26.705
5306	26.705	26.705
5307	26.705	26.705
5308	26.705	26.705
5309	26.705	26.705
5310	26.705	26.705
5312	26.705	26.705
5314	26.705	26.705
5315	26.705	26.705
5316	26.705	26.705
5318	26.705	26.705
5319	26.705	26.705
5321	26.705	26.705
5322	26.705	26.705
5323	26.705	26.705
5324	26.705	26.705
5325	26.705	26.705
5326	26.705	26.705
5327	26.705	26.705
5328	26.705	26.705
5329	26.705	26.705
5330	26.705	26.705
5331	26.705	26.705
5332	26.705	26.705
5334	26.705	26.705
5335	26.705	26.705
5336	26.705	26.705
5337	26.705	26.705
5338	26.705	26.705
5340	26.705	26.705
5341	26.705	26.705
5342	26.705	26.705
5343	26.705	26.705
5344	26.705	26.705
5347	26.705	26.705
5348	26.705	26.705
5349	26.705	26.705
5350	26.705	26.705
5354	26.705	26.705
5355	26.705	26.705
5356	26.705	26.705
5357	26.705	26.705
5358	26.705	26.705
5359	26.705	26.705
5360	26.705	26.705
5361	26.705	26.705
5362	26.705	26.705
5363	26.705	26.705
5364	26.705	26.705
5365	26.705	26.705
5366	26.705	26.705
5367	26.705	26.705
5368	26.705	26.705
5369	26.705	26.705
5370	26.705	26.705
5371	26.705	26.705
5372	26.705	26.705
5373	26.705	26.705
5374	26.705	26.705
5375	26.705	26.705
5376	26.705	26.705
5377	26.705	26.705
5378	26.705	26.705
5379	26.705	26.705
5380	26.705	26.705
5381	26.705	26.705
5382	26.705	26.705
5383	26.705	26.705
5384	26.705	26.705
5385	26.705	26.705
5386	26.705	26.705
5387	26.705	26.705
5388	26.705	26.705
5389	26.705	26.705
5390	26.705	26.705
5391	26.705	26.705
5392	26.705	26.705
5393	26.705	26.705
5394	26.705	26.705
5395	26.705	26.705
5396	26.705	26.705
5397	26.705	26.705
5399	26.705	26.705
5400	26.705	26.705
5401	26.705	26.705
5402	26.705	26.705
5403	26.705	26.705
5404	26.705	26.705
5405	26.705	26.705
5406	26.705	26.705
5407	26.705	26.705
5412	26.705	26.705
5458	26.705	26.705
5459	26.705	26.705
5460	26.705	26.705
5461	26.705	26.705
5462	26.705	26.705
5463	26.705	26.705
5464	26.705	26.705
5465	26.705	26.705
5466	26.705	26.705
5468	26.705	26.705
5469	26.705	26.705
5470	26.705	26.705
5472	26.705	26.705
5473	26.705	26.705
5474	26.705	26.705
5475	26.705	26.705
5476	26.705	26.705
5477	26.705	26.705
5478	26.705	26.705
5479	26.705	26.705
5480	26.705	26.705
5481	26.705	26.705
5482	26.705	26.705
5483	26.705	26.705
5484	26.705	26.705
5485	26.705	26.705
5486	26.705	26.705
5487	26.705	26.705
5488	26.705	26.705
5489	26.705	26.705
5490	26.705	26.705
5491	26.705	26.705
5492	26.705	26.705
5493	26.705	26.705
5494	26.705	26.705
5495	26.705	26.705
5496	26.705	26.705
5497	26.705	26.705
5498	26.705	26.705
5499	26.705	26.705
5500	26.705	26.705
5501	26.705	26.705
5502	26.705	26.705
5503	26.705	26.705
5504	26.705	26.705
5505	26.705	26.705
5506	26.705	26.705
5507	26.705	26.705
5508	26.705	26.705
5509	26.705	26.705
5510	26.705	26.705
5511	26.705	26.705
5512	26.705	26.705
5513	26.705	26.705
5514	26.705	26.705
5515	26.705	26.705
5516	26.705	26.705
5517	26.705	26.705
5519	26.705	26.705
5520	26.705	26.705
5522	26.705	26.705
5523	26.705	26.705
5524	26.705	26.705
5525	26.705	26.705
5526	26.705	26.705
5527	26.705	26.705
5528	26.705	26.705
5529	26.705	26.705
5530	26.705	26.705
5531	26.705	26.705
5532	26.705	26.705
5533	26.705	26.705
5534	26.705	26.705
5536	26.705	26.705
5537	26.705	26.705
5538	26.705	26.705
5539	26.705	26.705
5540	26.705	26.705
5541	26.705	26.705
5542	26.705	26.705
5543	26.705	26.705
5544	26.705	26.705
5545	26.705	26.705
5546	26.705	26.705
5547	26.705	26.705
5550	26.705	26.705
5552	26.705	26.705
5556	26.705	26.705
5557	26.705	26.705
5558	26.705	26.705
5559	26.705	26.705
5560	26.705	26.705
5561	26.705	26.705
5562	26.705	26.705
5563	26.705	26.705
5564	26.705	26.705
5565	26.705	26.705
5566	26.705	26.705
5567	26.705	26.705
5568	26.705	26.705
5569	26.705	26.705
5570	26.705	26.705
5572	26.705	26.705
5573	26.705	26.705
5581	26.705	26.705
5582	26.705	26.705
5583	26.705	26.705
5590	26.705	26.705
5591	26.705	26.705
5593	26.705	26.705
5594	26.705	26.705
5595	26.705	26.705
5596	26.705	26.705
5597	26.705	26.705
5598	26.705	26.705
5599	26.705	26.705
5601	26.705	26.705
5604	26.705	26.705
5605	26.705	26.705
5607	26.705	26.705
5608	26.705	26.705
5609	26.705	26.705
5610	26.705	26.705
5611	26.705	26.705
5612	26.705	26.705
5613	26.705	26.705
5614	26.705	26.705
5615	26.705	26.705
5616	26.705	26.705
5617	26.705	26.705
5618	26.705	26.705
5619	26.705	26.705
5620	26.705	26.705
5621	26.705	26.705
5622	26.705	26.705
5623	26.705	26.705
5624	26.705	26.705
5625	26.705	26.705
5626	26.705	26.705
5627	26.705	26.705
5628	26.705	26.705
5629	26.705	26.705
5630	26.705	26.705
5631	26.705	26.705
5632	26.705	26.705
5633	26.705	26.705
5634	26.705	26.705
5635	26.705	26.705
5636	26.705	26.705
5637	26.705	26.705
5638	26.705	26.705
5639	26.705	26.705
5640	26.705	26.705
5641	26.705	26.705
5642	26.705	26.705
5643	26.705	26.705
5644	26.705	26.705
5645	26.705	26.705
5646	26.705	26.705
5647	26.705	26.705
5648	26.705	26.705
5649	26.705	26.705
5650	26.705	26.705
5651	26.705	26.705
5653	26.705	26.705
5654	26.705	26.705
5655	26.705	26.705
5656	26.705	26.705
5657	26.705	26.705
5658	26.705	26.705
5659	26.705	26.705
5660	26.705	26.705
5661	26.705	26.705
5662	26.705	26.705
5663	26.705	26.705
5664	26.705	26.705
5665	26.705	26.705
5666	26.705	26.705
5667	26.705	26.705
5668	26.705	26.705
5669	26.705	26.705
5670	26.705	26.705
5671	26.705	26.705
5672	26.705	26.705
5673	26.705	26.705
5674	26.705	26.705
5675	26.705	26.705
5676	26.705	26.705
5677	26.705	26.705
5678	26.705	26.705
5679	26.705	26.705
5680	26.705	26.705
5681	26.705	26.705
5682	26.705	26.705
5683	26.705	26.705
5684	26.705	26.705
5685	26.705	26.705
5686	26.705	26.705
5687	26.705	26.705
5689	26.705	26.705
5690	26.705	26.705
5691	26.705	26.705
5692	26.705	26.705
5693	26.705	26.705
5694	26.705	26.705
5695	26.705	26.705
5696	26.705	26.705
5697	26.705	26.705
5698	26.705	26.705
5699	26.705	26.705
5700	26.705	26.705
5701	26.705	26.705
5702	26.705	26.705
5703	26.705	26.705
5704	26.705	26.705
5705	26.705	26.705
5706	26.705	26.705
5707	26.705	26.705
5708	26.705	26.705
5709	26.705	26.705
5710	26.705	26.705
5729	26.705	26.705
5730	26.705	26.705
5731	26.705	26.705
5732	26.705	26.705
5733	26.705	26.705
5734	26.705	26.705
5736	26.705	26.705
5737	26.705	26.705
5738	26.705	26.705
5739	26.705	26.705
5740	26.705	26.705
5741	26.705	26.705
5742	26.705	26.705
5743	26.705	26.705
5744	26.705	26.705
5745	26.705	26.705
5746	26.705	26.705
5747	26.705	26.705
5748	26.705	26.705
5749	26.705	26.705
5755	26.705	26.705
5756	26.705	26.705
5757	26.705	26.705
5758	26.705	26.705
5759	26.705	26.705
5760	26.705	26.705
5761	26.705	26.705
5762	26.705	26.705
